Name;Metric;Value;Agrupation
Percentage of Reviewer Invitation Reminder 1 out of all activity executions in the event log;Percentage of 'Reviewer Invitation Reminder 1' out of all cases;0.51;
Number of times Reviewer Invitation Reminder 1 occurs in the entire event log;Number of 'Reviewer Invitation Reminder 1' activities;118;
Percentage of cases where Reviewer Invitation Reminder 1 is followed by SW-Reviewer Agreed;Percentage of 'Reviewer Invitation Reminder 1' out of all 'SW-Reviewer Agreed';0.93;
Frequency of Reviewer Invitation Reminder 1 appearing before SW-Reviewer Agreed across all variants;Percentage of 'Reviewer Invitation Reminder 1' out of all 'SW-Reviewer Agreed';0.93;
Percentage of Reviewer Invitation Reminder 1 that occur after SW-AE Assign Reviewers but before SW-Reviewer Agreed;Percentage of 'Reviewer Invitation Reminder 1' out of all 'SW-AE Assign Reviewers';0.91;
Number of Reviewer Invitation Reminder 1 occurrences in variants that eventually lead to SW-EIC Accept;Number of 'Reviewer Invitation Reminder 1' activities for cases where activity 'SW-EIC Accept' occurs;0;
Percentage of Reviewer Invitation Reminder 1 among all reminder-related activities (e.g., compared to Reviewer Invitation Reminder 2);Percentage of 'Reviewer Invitation Reminder 1' out of all 'Reviewer Invitation Reminder 2';1.0;
Frequency of Reviewer Invitation Reminder 1 in variants involving repeated reviewer declines (e.g., SW-Reviewer Declined occurring three or more times before agreement);Percentage of 'Reviewer Invitation Reminder 1' out of all 'SW-Reviewer Declined';1.0;
Percentage of cases where Reviewer Invitation Reminder 1 is issued but no SW-Reviewer Agreed follows within 14 days;Percentage of 'Reviewer Invitation Reminder 1' out of all cases where 'SW-Reviewer Agreed' does not happen;0.51;
Number of Reviewer Invitation Reminder 1 events per distinct case (manuscript submission);Number of 'Reviewer Invitation Reminder 1' activities grouped by the last value of code;AER0:2;"{""AER0"":2,""CHK4"":0,""DRSW4"":5,""DRW3"":5,""DSW3"":28,""DSW4"":20,""MSC4"":55,""RJR3"":1,""SW1"":0,""SW12"":0,""SYS1"":0,""SYS11"":0,""SYS2"":0,""SYS5"":2}"
Percentage of Reviewer Invitation Reminder 1 that are part of variants ending in rejection (e.g., SW-EIC Reject, SW-EIC Reject & Resubmit);Percentage of 'Reviewer Invitation Reminder 1' out of all 'SW-EIC Reject';0.26;
Frequency of Reviewer Invitation Reminder 1 relative to the total number of SW-AE Assign Reviewers executions;Percentage of 'Reviewer Invitation Reminder 1' out of all 'SW-AE Assign Reviewers';0.91;
Percentage of variants containing Reviewer Invitation Reminder 1 that also contain SW-Reviewer Selection is 3 days late or SW-Reviewer Selection is 1 week late;Percentage of 'Reviewer Invitation Reminder 1' out of all 'SW-Reviewer Selection is 3 days late';0.82;
Number of times Reviewer Invitation Reminder 1 precedes a change in editor assignment (e.g., Assign a Different Editor or Unassign Editor);Number of 'Reviewer Invitation Reminder 1' activities for cases where activity 'Assign a Different Editor' occurs;22;
Percentage of Reviewer Invitation Reminder 1 that occur in the first round of reviewer assignment versus subsequent rounds (e.g., before vs. after any RW-* activity);Percentage of 'Reviewer Invitation Reminder 1' out of all cases where 'RW-AE Assign Reviewers' does not happen;0.51;
