Name,Metric,Value,Agrupation
,ERROR: computing metric {},,
Average resolution time difference between 'Completed + Cancelled' and 'Completed + Resolved',The average of the duration between activity 'Completed + Cancelled' and activity 'Completed + Resolved',,
Median duration from 'Accepted + In Progress' to 'Completed + Cancelled',The average of the duration between activity 'Accepted + In Progress' and activity 'Completed + Cancelled',8:39:48,
Longest duration from 'Queued + Awaiting Assignment' to 'Completed + Cancelled',The maximum of the duration between activity 'Queued + Awaiting Assignment' and activity 'Completed + Cancelled',,
Shortest duration from any activity to 'Completed + Cancelled',The minimum of the duration between the start of the case and activity 'Completed + Cancelled',8:39:48,
Average duration from 'Completed + Cancelled' to the next activity in the process,The average of the duration between activity Completed + Cancelled and the end of the case,0:00:00,
Total duration of all 'Completed + Cancelled' activities in the event log,The sum of the duration between activity Completed + Cancelled and the end of the case,0:00:00,
Duration variance of 'Completed + Cancelled' compared to 'Completed + Closed',The average of the duration between activity 'Completed + Cancelled' and activity 'Completed + Closed',,
Earliest occurrence time of 'Completed + Cancelled' after 'Accepted + Wait - User',The minimum of the duration between activity 'Accepted + Wait - User' and activity 'Completed + Cancelled',8:39:04,
Latest occurrence time of 'Completed + Cancelled' before 'Completed + Resolved',The maximum of the duration between activity 'Completed + Cancelled' and activity 'Completed + Resolved',,
Average duration between 'Completed + Cancelled' and 'Accepted + Assigned' in the same case,The average of the duration between activity 'Completed + Cancelled' and activity 'Accepted + Assigned',,
Total elapsed time involving 'Completed + Cancelled' in the top 5 longest process variants,The sum of the duration between activity Completed + Cancelled and the end of the case,0:00:00,
Minimum duration of 'Completed + Cancelled' activities in cases involving 'Accepted + Wait - Vendor',The minimum of the duration between activity Completed + Cancelled and the end of the case,,
Maximum duration of 'Completed + Cancelled' activities in cases involving 'Accepted + Wait - Customer',the maximum of the duration between the first time instant when `ACTIVITY` == 'Completed + Cancelled' and the last time instant when <ppinot4py.model.states.RuntimeState object at 0x00000221C2305210> - AppliesTo.PROCESS filtered by the function ma > 0 where ma is the number of times `ACTIVITY` == 'Accepted + Wait - Customer',,
