Name,Metric,Value,Agrupation
,ERROR: computing metric {},,
Frequency of 'SW-Awaiting Checklist Completion' followed by 'Original Manuscript Submission Confirmation',Frequency of activity 'SW-Awaiting Checklist Completion' for cases where activity 'Original Manuscript Submission Confirmation' occurs,85.0,
Percentage of manuscripts that proceed from 'SW-Awaiting Checklist Completion' to 'Manuscript Export Succeeded',Percentage of 'SW-Awaiting Checklist Completion' out of all 'Manuscript Export Succeeded',0.96,
Number of times 'SW-Awaiting Checklist Completion' occurs before 'SW-Checklist Completed',Number of 'SW-Awaiting Checklist Completion' activities for cases where activity 'SW-Checklist Completed' occurs,86.0,
Percentage of 'SW-Awaiting Checklist Completion' out of all activities in the review process,Percentage of 'SW-Awaiting Checklist Completion' out of all cases,0.91,
Frequency of 'SW-Awaiting Checklist Completion' in relation to 'SW-Reviewer Agreed',Frequency of activity 'SW-Awaiting Checklist Completion' for cases where activity 'SW-Reviewer Agreed' occurs,44.0,
Percentage of cases where 'SW-Awaiting Checklist Completion' leads to a 'SW-EIC Reject',Percentage of 'SW-Awaiting Checklist Completion' out of all 'SW-EIC Reject',0.97,
Number of variants that start with 'SW-Awaiting Checklist Completion',Number of 'SW-Awaiting Checklist Completion' activities,89.0,
Percentage of 'SW-Awaiting Checklist Completion' that are followed by 'Plagiarism Originality Report Completed',Percentage of 'SW-Awaiting Checklist Completion' out of all 'Plagiarism Originality Report Completed',0.93,
Frequency of 'SW-Awaiting Checklist Completion' as the first activity in the manuscript review process,Frequency of activity 'SW-Awaiting Checklist Completion',85.0,
Percentage of 'SW-Awaiting Checklist Completion' followed by any activity related to reviewer assignment,Percentage of 'SW-Awaiting Checklist Completion' out of all 'SW-AE Assign Reviewers',0.96,
Number of times 'SW-Awaiting Checklist Completion' is followed by 'SW-AE Assign Reviewers',Number of 'SW-Awaiting Checklist Completion' activities for cases where activity 'SW-AE Assign Reviewers' occurs,47.0,
Percentage of 'SW-Awaiting Checklist Completion' in manuscripts that require major revision ('SW-EIC Major Revision'),Percentage of 'SW-Awaiting Checklist Completion' out of all 'SW-EIC Major Revision',0.93,
Frequency of 'SW-Awaiting Checklist Completion' in manuscripts that eventually get accepted ('SW-EIC Accept'),Frequency of activity 'SW-Awaiting Checklist Completion' for cases where activity 'SW-EIC Accept' occurs,3.0,
Percentage of 'SW-Awaiting Checklist Completion' in the total activities before reaching 'SW-Awaiting EIC Decision',Percentage of 'SW-Awaiting Checklist Completion' out of all 'SW-Awaiting EIC Decision',0.97,
"Number of times 'SW-Awaiting Checklist Completion' directly precedes a decision activity ('SW-EIC Reject', 'SW-EIC Accept', 'SW-EIC Major Revision', 'SW-EIC Minor Revision')",Number of 'SW-Awaiting Checklist Completion' activities for cases where activity 'SW-EIC Reject' occurs,33.0,
