Name,Metric,Value,Agrupation
,ERROR: computing metric {},,
Average resolution time for incidents with 'Unmatched + Unmatched' status,The average of the duration between activity Unmatched + Unmatched and the end of the case,10 days 02:19:37.800000,
Total duration of 'Unmatched + Unmatched' status before transitioning to any other status,The sum of the duration between activity Unmatched + Unmatched and the end of the case,50 days 11:38:09,
Average duration from 'Unmatched + Unmatched' to 'Accepted + In Progress',The average of the duration between activity 'Unmatched + Unmatched' and activity 'Accepted + In Progress',0 days 04:45:04,
Total time incidents spend in 'Unmatched + Unmatched' status across all cases,The sum of the duration between activity Unmatched + Unmatched and the end of the case,50 days 11:38:09,
Minimum time incidents remain in 'Unmatched + Unmatched' before being resolved or escalated,The minimum of the duration between activity Unmatched + Unmatched and the end of the case,7 days 08:40:08,
Average time from 'Unmatched + Unmatched' to 'Completed + In Call' compared to 'Unmatched + Unmatched' to 'Completed + Resolved',The average of the duration between activity 'Unmatched + Unmatched' and activity 'Completed + In Call',,
Duration from the first occurrence of 'Unmatched + Unmatched' to the last occurrence within the same case,The sum of the duration between activity 'Unmatched + Unmatched' and activity 'Unmatched + Unmatched',0 days 00:00:00,
Time until resolution or escalation from 'Unmatched + Unmatched' for incidents with high impact,The average of the duration between activity Unmatched + Unmatched and the end of the case,,
Cycle time of incidents starting and ending with 'Unmatched + Unmatched',The sum of the duration between activity 'Unmatched + Unmatched' and activity 'Unmatched + Unmatched',0 days 00:00:00,
Average duration from 'Unmatched + Unmatched' to 'Completed + In Call' in incidents from France compared to incidents from Brazil,The average of the duration between activity 'Unmatched + Unmatched' and activity 'Completed + In Call',,
Total time from the first 'Unmatched + Unmatched' to 'Completed + Closed' in the event log,The sum of the duration between activity 'Unmatched + Unmatched' and activity 'Completed + Closed',50 days 11:38:09,
Duration from 'Unmatched + Unmatched' to the first 'Accepted + In Progress' in the most frequent process variant,The average of the duration between activity 'Unmatched + Unmatched' and activity 'Accepted + In Progress',0 days 04:45:04,
Average time from 'Unmatched + Unmatched' to 'Completed + In Call' in incidents with medium impact,The average of the duration between activity 'Unmatched + Unmatched' and activity 'Completed + In Call',,
Total duration of 'Unmatched + Unmatched' before transitioning to 'Accepted + Wait - User',The sum of the duration between activity 'Unmatched + Unmatched' and activity 'Accepted + Wait - User',0 days 23:47:13,
Minimum duration from 'Unmatched + Unmatched' to 'Completed + Resolved' in incidents involving 'Org line C',The minimum of the duration between activity 'Unmatched + Unmatched' and activity 'Completed + Resolved',,
