Name,Metric,Value,Agrupation
,ERROR: computing metric {},,
Average time for Accepted + Wait - Customer,The average of the duration between activity Accepted + Wait - Customer and the end of the case,"16 days, 6:50:39.465116",
Time between Accepted + Wait - Customer and Completed + In Call,The average of the duration between activity 'Accepted + Wait - Customer' and activity 'Completed + In Call',0:15:32,
Average time until Accepted + Wait - Customer is performed,The average of the duration between the start of the case and activity 'Accepted + Wait - Customer',"8 days, 14:33:58.139535",
Total time for Accepted + Wait - Customer,The sum of the duration between activity Accepted + Wait - Customer and the end of the case,"1400 days, 12:36:34",
Total time from Accepted + Wait - Customer to Queued + Awaiting Assignment,The sum of the duration between activity 'Accepted + Wait - Customer' and activity 'Queued + Awaiting Assignment',"234 days, 14:46:28",
Average time it takes Queued + Awaiting Assignment after the execution of Accepted + Wait - Customer,The average of the duration between activity 'Accepted + Wait - Customer' and activity 'Queued + Awaiting Assignment',"9 days, 18:36:56.166667",
Average waiting time to Accepted + Wait - Customer,The average of the duration between the start of the case and activity 'Accepted + Wait - Customer',"8 days, 14:33:58.139535",
Average time since Accepted + Wait - Customer and Accepted + In Progress are performed,The average of the duration between activity 'Accepted + Wait - Customer' and activity 'Accepted + In Progress',"12 days, 2:18:14.523810",
Total waiting time to Accepted + Wait - Customer for cases where Completed + In Call was eventually performed,The sum of the duration between the beginning of the case and activity 'Accepted + Wait - Customer' for cases where activity 'Accepted + Wait - Customer' occurs,0:20:14,
Average time for Accepted + Wait - Customer when case:concept:name is high,The average of the duration between activity Accepted + Wait - Customer and the end of the case,"16 days, 6:50:39.465116",
Average time difference between Accepted + Wait - Customer and Accepted + Wait - User,The average of the duration between activity 'Accepted + Wait - Customer' and activity 'Accepted + Wait - User',"6 days, 21:47:31.315789",
Average time to Accepted + Wait - Customer when resource is V30,The average of the duration between the start of the case and activity 'Accepted + Wait - Customer',,
Average time difference between Accepted + Wait - Customer and Completed + Resolved for Accepted + In Progress -> Accepted + Wait - Customer -> Completed + In Call process variant,The average of the duration between activity 'Accepted + Wait - Customer' and activity 'Completed + Resolved',"11 days, 2:45:35.244186",
Total time from Accepted + Wait - Customer to Completed + In Call for Accepted + In Progress -> Accepted + In Progress -> Accepted + Wait - Customer -> Completed + In Call process variant,The sum of the duration between activity 'Accepted + Wait - Customer' and activity 'Completed + In Call',0:15:32,
Average time it takes Accepted + Wait - Customer after the execution of Accepted + In Progress for cases where Accepted + In Progress was eventually performed,The average of the duration between activity 'Accepted + In Progress' and activity 'Accepted + Wait - Customer',"8 days, 14:21:05.162791",
Average time to Accepted + Wait - Customer for cases where Accepted + In Progress was eventually performed after Accepted + Wait - Customer,The average of the duration between activity 'Accepted + In Progress' and activity 'Accepted + Wait - Customer',"8 days, 14:21:05.162791",
Time until Accepted + Wait - Customer for cases where Completed + In Call was eventually performed,The average of the duration between the start of the case and activity 'Accepted + Wait - Customer',0:20:14,
Average time difference between Accepted + Wait - Customer and Completed + In Call for cases where Queued + Awaiting Assignment was eventually performed,The average of the duration between activity 'Accepted + Wait - Customer' and activity 'Completed + In Call',,
Total resolution time of Accepted + Wait - Customer when case:concept:name is high and resource is V30,The sum of the duration between activity Accepted + Wait - Customer and the end of the case,"1400 days, 12:36:34",
Time to Accepted + Wait - Customer since Accepted + In Progress,The average of the duration between activity 'Accepted + In Progress' and activity 'Accepted + Wait - Customer',"8 days, 14:21:05.162791",
Average time difference between Accepted + Wait - Customer and Accepted + Wait - Vendor,The average of the duration between activity 'Accepted + Wait - Customer' and activity 'Accepted + Wait - Vendor',"3 days, 15:30:23",
Average time for Accepted + Wait - Customer when case:concept:name is low,The average of the duration between activity Accepted + Wait - Customer and the end of the case,"16 days, 6:50:39.465116",
Time between Accepted + Wait - Customer and Accepted + In Progress,The average of the duration between activity 'Accepted + Wait - Customer' and activity 'Accepted + In Progress',"12 days, 2:18:14.523810",
Average time until Accepted + Wait - Customer is performed when case:concept:name is medium,The average of the duration between the start of the case and activity 'Accepted + Wait - Customer',"8 days, 14:33:58.139535",
Average time to Accepted + Wait - Customer when case:concept:name is medium,The average of the duration between the start of the case and activity 'Accepted + Wait - Customer',"8 days, 14:33:58.139535",
Total waiting time to Accepted + Wait - Customer when case:concept:name is medium and resource is V30,The sum of the duration between the start of the case and activity 'Accepted + Wait - Customer',"740 days, 4:41:20",
Average time it takes Accepted + Wait - Customer after the execution of Completed + In Call,The average of the duration between activity 'Completed + In Call' and activity 'Accepted + Wait - Customer',0:00:15,
Average time difference between Accepted + Wait - Customer and Accepted + Assigned,The average of the duration between activity 'Accepted + Wait - Customer' and activity 'Accepted + Assigned',"9 days, 7:37:52.533333",
Average time for Accepted + Wait - Customer when case:concept:name is low and resource is Frederic,The average of the duration between activity Accepted + Wait - Customer and the end of the case,"16 days, 6:50:39.465116",
