Name,Metric,Value,Agrupation
,ERROR: computing metric {},,
Average resolution time for incidents starting with 'Accepted + In Progress' and ending with 'Completed + Resolved',The average of the duration between activity 'Accepted + In Progress' and activity 'Completed + Resolved',"11 days, 0:27:37.584765",
Average duration of 'Accepted + In Progress' before transitioning to 'Queued + Awaiting Assignment',The average of the duration between activity 'Accepted + In Progress' and activity 'Queued + Awaiting Assignment',"4 days, 8:30:01.120050",
Total time spent in 'Accepted + In Progress' across all incidents,The sum of the duration between activity Accepted + In Progress and the end of the case,"90911 days, 1:37:42",
Average time from 'Accepted + In Progress' to 'Accepted + Wait - User',The average of the duration between activity 'Accepted + In Progress' and activity 'Accepted + Wait - User',"5 days, 16:16:14.116298",
Difference in average duration between 'Accepted + In Progress' and 'Completed + Closed',The average of the duration between activity 'Accepted + In Progress' and activity 'Completed + Closed',"16 days, 1:40:38.796698",
Average time from 'Accepted + In Progress' to 'Accepted + Assigned',The average of the duration between activity 'Accepted + In Progress' and activity 'Accepted + Assigned',"6 days, 12:39:26.304276",
Total resolution time of incidents involving 'Accepted + In Progress' to 'Completed + Resolved',The sum of the duration between activity 'Accepted + In Progress' and activity 'Completed + Resolved',"62203 days, 7:11:06",
Minimum time taken from 'Accepted + In Progress' to 'Completed + In Call',The minimum of the duration between activity 'Accepted + In Progress' and activity 'Completed + In Call',0:00:04,
Maximum duration of 'Accepted + In Progress' before reaching 'Completed + Resolved',The maximum of the duration between activity 'Accepted + In Progress' and activity 'Completed + Resolved',"763 days, 18:10:30",
Average time from 'Accepted + In Progress' to 'Accepted + Wait - Implementation',The average of the duration between activity 'Accepted + In Progress' and activity 'Accepted + Wait - Implementation',"11 days, 23:31:57.208738",
Average duration of 'Accepted + In Progress' for incidents resolved within the same day vs. incidents resolved after more than one day,The average of the duration between activity Accepted + In Progress and the end of the case,"12 days, 1:31:32.497611",
Minimum resolution time of incidents starting with 'Accepted + In Progress' and ending with 'Completed + Closed',The minimum of the duration between activity 'Accepted + In Progress' and activity 'Completed + Closed',0:01:35,
Average time from 'Accepted + In Progress' to the next activity for the top 5 most frequent process variants,"ERROR: computing metric {'begin': ""activity == 'Accepted + In Progress'"", 'end': '', 'aggregation': 'average', 'filter': 'top 5 process variants'}",,
Cycle time of 'Accepted + In Progress' for incidents that required vendor involvement vs. those that did not,The average of the duration between activity Accepted + In Progress and the end of the case,,
