Name,Metric,Value,Agrupation
,ERROR: computing metric {},,
Average resolution time following 'Accepted + Wait',The average of the duration between activity Accepted + Wait and the end of the case,19 days 05:35:40.658296,
Median time from 'Accepted + Wait' to 'Completed + Resolved',"ERROR: computing metric {'begin': ""activity == 'Accepted + Wait'"", 'end': ""activity == 'Completed + Resolved'"", 'aggregation': 'median'}",,
Average time difference between 'Accepted + Wait' and 'Accepted + In Progress' for cases passing through both activities,The average of the duration between activity 'Accepted + Wait' and activity 'Accepted + In Progress',15 days 16:34:59.729426,
Total time spent in 'Accepted + Wait' across all cases,The sum of the duration between activity Accepted + Wait and the end of the case,21444 days 22:00:34,
Longest time spent in 'Accepted + Wait' before moving to any next activity,the maximum of the duration between the first time instant when `ACTIVITY` == 'Accepted + Wait' and the last time instant when <ppinot4py.model.states.RuntimeState object at 0x000001E8EF99C100> - AppliesTo.PROCESS,439 days 09:36:58,
Shortest time to move from 'Accepted + Wait' to 'Accepted + Assigned',The minimum of the duration between activity 'Accepted + Wait' and activity 'Accepted + Assigned',0 days 00:00:24,
Average time from 'Accepted + Wait' to 'Completed + Closed' compared to 'Accepted + Wait - User' to 'Completed + Closed',The average of the duration between activity 'Accepted + Wait' and activity 'Completed + Closed',19 days 23:25:58.235238,
Total duration of 'Accepted + Wait' in cases that ended with 'Completed + Cancelled',The sum of the duration between activity 'Accepted + Wait' and the end of case where activity 'Completed + Cancelled occurs,,
Average delay in 'Accepted + Wait' due to 'Queued + Awaiting Assignment' before it,The average of the duration between activity 'Queued + Awaiting Assignment' and activity 'Accepted + Wait',9 days 19:19:59.758255,
Standard deviation of time spent in 'Accepted + Wait' across all variants,"ERROR: computing metric {'begin': ""activity == 'Accepted + Wait'"", 'end': '', 'aggregation': 'standard deviation'}",,
Average time from 'Accepted + Wait' to the next occurrence of 'Accepted + In Progress',The average of the duration between activity 'Accepted + Wait' and activity 'Accepted + In Progress',15 days 16:34:59.729426,
Total time spent in 'Accepted + Wait' for cases with 'High' impact,The sum of the duration between activity Accepted + Wait and the end of the case,783 days 15:29:41,
Minimum time spent in 'Accepted + Wait' for cases resolved within the same day,The minimum of the duration between activity Accepted + Wait and the end of the case,0 days 00:00:12,
Maximum time from 'Accepted + Wait' to 'Accepted + Wait - Vendor' across all cases,The maximum of the duration between activity 'Accepted + Wait' and activity 'Accepted + Wait - Vendor',191 days 20:07:12,
Average time from 'Accepted + Wait' to 'Accepted + Wait - Implementation' for cases requiring external intervention,The average of the duration between activity 'Accepted + Wait' and activity 'Accepted + Wait - Implementation',14 days 16:27:17.891566,
Distribution of time spent in 'Accepted + Wait' by organization country,"ERROR: computing metric {'begin': ""activity == 'Accepted + Wait'"", 'end': '', 'aggregation': 'distribution', 'group_by': 'organization country'}",,
Time from 'Accepted + Wait' to 'Completed + Resolved' in the fastest performing variant,The minimum of the duration between activity 'Accepted + Wait' and activity 'Completed + Resolved',0 days 00:00:04,
Time from 'Accepted + Wait' to 'Completed + Resolved' in the slowest performing variant,The maximum of the duration between activity 'Accepted + Wait' and activity 'Completed + Resolved',432 days 02:12:12,
Average time from 'Accepted + Wait' to 'Accepted + Assigned' in cases with 'Medium' impact compared to those with 'Low' impact,The average of the duration between activity 'Accepted + Wait' and activity 'Accepted + Assigned',12 days 01:51:06.798742,
Median time from 'Accepted + Wait' to 'Completed + Closed' for cases involving 'PROD582' product.,"ERROR: computing metric {'begin': ""activity == 'Accepted + Wait'"", 'end': ""activity == 'Completed + Closed'"", 'aggregation': 'median', 'filter': ""product == 'PROD582'""}",,
