Name;Metric;Value;Agrupation
Average time from 'SW-Checklist Completed' to 'SW-Awaiting AE Assignment';The average of the duration between activity 'SW-Checklist Completed' and activity 'SW-Awaiting AE Assignment';8.38 minutes;
Total time from 'Original Manuscript Submission Confirmation' to 'SW-Awaiting AE Assignment';The sum of the duration between activity 'Original Manuscript Submission Confirmation' and activity 'SW-Awaiting AE Assignment';181.62 days;
Average time between 'SW-Awaiting AE Assignment' and 'SW-AE Assign Reviewers';The average of the duration between activity 'SW-Awaiting AE Assignment' and activity 'SW-AE Assign Reviewers';19.94 days;
Total resolution time of 'SW-Awaiting AE Assignment';The sum of the duration between activity SW-Awaiting AE Assignment and the end of the case;3459.59 days;
Minimum time from 'SW-Awaiting Checklist Completion' to 'SW-Awaiting AE Assignment';The minimum of the duration between activity 'SW-Awaiting Checklist Completion' and activity 'SW-Awaiting AE Assignment';1.17 hours;
Average time it takes 'SW-Awaiting AE Assignment' after the execution of 'Plagiarism Originality Report Completed';The average of the duration between activity 'Plagiarism Originality Report Completed' and activity 'SW-Awaiting AE Assignment';2.12 days;
Total time it takes the 'SW-Awaiting AE Assignment' to be done after 'SW-Checklist Completed';The sum of the duration between activity 'SW-Checklist Completed' and activity 'SW-Awaiting AE Assignment';7.96 hours;
Minimum resolution time of 'SW-Awaiting AE Assignment' after 'Manuscript Export Succeeded';The minimum of the duration between activity 'Manuscript Export Succeeded' and activity 'SW-Awaiting AE Assignment';1.12 hours;
Average waiting time to the 'SW-AE Assign Reviewers' after 'SW-Awaiting AE Assignment';The average of the duration between activity 'SW-Awaiting AE Assignment' and activity 'SW-AE Assign Reviewers';19.94 days;
Total time for 'SW-Awaiting AE Assignment';The sum of the duration between activity SW-Awaiting AE Assignment and the end of the case;3459.59 days;
Average time for 'SW-Awaiting AE Assignment';The average of the duration between activity SW-Awaiting AE Assignment and the end of the case;60.69 days;
Minimum time for 'SW-Awaiting AE Assignment';The minimum of the duration between activity SW-Awaiting AE Assignment and the end of the case;0.00 seconds;
Total time to 'SW-Awaiting AE Assignment' grouped by 'performer';The average of the duration between activity 'SW-Awaiting AE Assignment' and the end of case grouped by the last value of performer;ADMIN:433.58 days;"{""ADMIN"":37461136000,""AUTHOR"":null,""EIC"":29889000,""SYSTEM"":261417431000}"
Minimum time to 'SW-Awaiting AE Assignment' grouped by 'code';The average of the duration between activity 'SW-Awaiting AE Assignment' and the end of case grouped by the last value of code;AER0:104.52 days;"{""AER0"":9030381000,""CHK4"":null,""DRSW4"":null,""DRW3"":16480924000,""DSW3"":6987000,""DSW4"":6177000,""MSC4"":1713083000,""RJR3"":null,""SW1"":null,""SW12"":0,""SYS1"":null,""SYS11"":null,""SYS2"":null,""SYS5"":28430755000}"
