Name,Metric,Value,Agrupation
,ERROR: computing metric {},,
Average time from 'SW-Reviewer Declined' to 'SW-AE Assign Reviewers',The average of the duration between activity 'SW-Reviewer Declined' and activity 'SW-AE Assign Reviewers',"17 days, 2:14:47.600000",
Total time elapsed from 'SW-Reviewer Declined' to 'SW-Reviewer Agreed' across all cases,The sum of the duration between activity 'SW-Reviewer Declined' and activity 'SW-Reviewer Agreed',"459 days, 6:39:45",
Minimum time from 'SW-Reviewer Declined' to 'SW-Awaiting AE Recommendation',The minimum of the duration between activity 'SW-Reviewer Declined' and activity 'SW-Awaiting AE Recommendation',"29 days, 18:19:34",
Total resolution time of 'SW-Reviewer Declined' considering the time until 'SW-Awaiting EIC Decision',The sum of the duration between activity 'SW-Reviewer Declined' and activity 'SW-Awaiting EIC Decision',"2098 days, 8:27:42",
Average waiting time to 'SW-Reviewer Declined' after 'SW-Reviewer Selection is now due',The average of the duration between activity 'SW-Reviewer Selection is now due' and activity 'SW-Reviewer Declined',"14 days, 8:46:12.600000",
Minimum time it takes 'SW-Reviewer Declined' after 'Reviewer Invitation Reminder 1',The minimum of the duration between activity 'Reviewer Invitation Reminder 1' and activity 'SW-Reviewer Declined',0:03:51,
Average time it takes from 'SW-Reviewer Declined' to 'SW-Reviewer Agreed' in the process of reassigning reviewers,The average of the duration between activity 'SW-Reviewer Declined' and activity 'SW-Reviewer Agreed',"19 days, 3:16:39.375000",
Total time for 'SW-Reviewer Declined' considering all instances before reaching 'SW-AE Assign Reviewers',The sum of the duration between activity 'SW-Reviewer Declined' and activity 'SW-AE Assign Reviewers',"341 days, 20:55:52",
Time until 'SW-Reviewer Declined' from the start of the manuscript submission process,The sum of the duration between activity 'Original Manuscript Submission Confirmation' and activity 'SW-Reviewer Declined',"696 days, 14:55:02",
Time from 'SW-Reviewer Declined' to 'SW-AE Assign Reviewers' in the fastest case,The minimum of the duration between activity 'SW-Reviewer Declined' and activity 'SW-AE Assign Reviewers',9:31:30,
Time of 'SW-Reviewer Declined' considering the duration from the activity occurrence to the next activity in the process,The sum of the duration between activity SW-Reviewer Declined and the end of the case,"5614 days, 6:52:14",
'SW-Reviewer Declined' Cycle Time from occurrence to 'SW-AE Assign Reviewers',The sum of the duration between activity 'SW-Reviewer Declined' and activity 'SW-AE Assign Reviewers',"341 days, 20:55:52",
Average time between 'SW-Reviewer Declined' and 'SW-Reviewer Agreed' to understand the impact on the review process efficiency,The average of the duration between activity 'SW-Reviewer Declined' and activity 'SW-Reviewer Agreed',"19 days, 3:16:39.375000",
Total time from 'SW-Reviewer Declined' to 'SW-EIC Major Revision' to assess the impact on manuscript revision requests,The sum of the duration between activity 'SW-Reviewer Declined' and activity 'SW-EIC Major Revision',"1050 days, 14:37:58",
Minimum resolution time of 'SW-Reviewer Declined' to see the quickest recovery from declined reviews,The minimum of the duration between activity SW-Reviewer Declined and the end of the case,"30 days, 8:57:12",
