Name;Metric;Value;Agrupation
Percentage of Declaration REJECTED by ADMINISTRATION out of all Declaration SUBMITTED by EMPLOYEE;Percentage of 'Declaration REJECTED by ADMINISTRATION' out of all 'Declaration SUBMITTED by EMPLOYEE';0.08;
Frequency of Declaration REJECTED by ADMINISTRATION followed by Declaration REJECTED by EMPLOYEE;Percentage of 'Declaration REJECTED by ADMINISTRATION' out of all 'Declaration REJECTED by EMPLOYEE';0.69;
Percentage of process variants containing Declaration REJECTED by ADMINISTRATION that eventually lead to Payment Handled;Percentage of 'Declaration REJECTED by ADMINISTRATION' out of all 'Payment Handled';0.06;
Number of Declaration REJECTED by ADMINISTRATION occurrences in cases where the total amount exceeds 100 euros;Number of 'Declaration REJECTED by ADMINISTRATION' activities > 100 where ma is the last value of case:Amount;327.0;
Percentage of Declaration REJECTED by ADMINISTRATION compared to Declaration REJECTED by PRE_APPROVER;Percentage of 'Declaration REJECTED by ADMINISTRATION' out of all 'Declaration REJECTED by PRE_APPROVER';0.0;
Frequency of Declaration REJECTED by ADMINISTRATION occurring before any approval step (e.g., Declaration APPROVED by ADMINISTRATION);Percentage of 'Declaration REJECTED by ADMINISTRATION' out of all 'Declaration APPROVED by ADMINISTRATION';0.08;
Percentage of Declaration REJECTED by ADMINISTRATION that are part of rework loops (i.e., followed by a subsequent Declaration SUBMITTED by EMPLOYEE in the same case);Percentage of 'Declaration REJECTED by ADMINISTRATION' out of all 'Declaration SUBMITTED by EMPLOYEE';0.08;
Ratio of Declaration REJECTED by ADMINISTRATION to Declaration APPROVED by ADMINISTRATION;Percentage of 'Declaration REJECTED by ADMINISTRATION' out of all 'Declaration APPROVED by ADMINISTRATION';0.08;
Percentage of cases with Declaration REJECTED by ADMINISTRATION that involve more than one rejection cycle;the average of the function base > 1 where base is the number of times `ACTIVITY` == 'Declaration REJECTED by ADMINISTRATION';0.01;
Frequency of Declaration REJECTED by ADMINISTRATION in variants that do not include Declaration APPROVED by BUDGET OWNER;Percentage of 'Declaration REJECTED by ADMINISTRATION' out of all cases where 'Declaration APPROVED by BUDGET OWNER' does not happen;0.08;
Number of Declaration REJECTED by ADMINISTRATION events that directly precede a resubmission without intermediate activities;Number of 'Declaration REJECTED by ADMINISTRATION' activities for cases where activity 'Declaration SUBMITTED by EMPLOYEE' occurs;952.0;
Frequency of Declaration REJECTED by ADMINISTRATION in cases that never reach Request Payment;Percentage of 'Declaration REJECTED by ADMINISTRATION' out of all cases where 'Request Payment' does not happen;0.08;
Percentage of Declaration REJECTED by ADMINISTRATION that occur as the final activity in a case;Percentage of 'Declaration REJECTED by ADMINISTRATION' out of all cases;0.08;
Percentage of Declaration REJECTED by ADMINISTRATION occurring in 2017 versus 2018;"ERROR: computing metric {'count': activity == 'Declaration REJECTED by ADMINISTRATION'"", 'metric_condition': '> 0', 'aggregation': 'percentage', 'group_by': 'year'}""";;
Percentage of Declaration REJECTED by ADMINISTRATION among all rejection-type activities (including rejections by SUPERVISOR, PRE_APPROVER, BUDGET OWNER, MISSING, and EMPLOYEE);"ERROR: computing metric {'count': activity == 'Declaration REJECTED by ADMINISTRATION'"", 'metric_condition': '> 0', 'aggregation': 'percentage', 'filter': ""activity == 'Declaration REJECTED by SUPERVISOR' or activity == 'Declaration REJECTED by PRE_APPROVER' or activity == 'Declaration REJECTED by BUDGET OWNER' or activity == 'Declaration REJECTED by MISSING' or activity == 'Declaration REJECTED by EMPLOYEE'""}""";;
