Name,Metric,Value,Agrupation
,ERROR: computing metric {},,
Average time from SW-AE Assign Reviewers to Awaiting Assignment to Batch,The average of the duration between activity 'SW-AE Assign Reviewers' and activity 'Awaiting Assignment to Batch',312 days 14:58:51.666667,
Average time between SW-Reviewer Agreed and Awaiting Assignment to Batch,The average of the duration between activity 'SW-Reviewer Agreed' and activity 'Awaiting Assignment to Batch',316 days 04:05:03.823529,
Average waiting time until Awaiting Assignment to Batch,The average of the duration between activity '' and activity 'Awaiting Assignment to Batch',,
Total time from Original Manuscript Submission Confirmation to Awaiting Assignment to Batch,The sum of the duration between activity 'Original Manuscript Submission Confirmation' and activity 'Awaiting Assignment to Batch',6297 days 02:35:50,
Total time for SW-Checklist Completed before Awaiting Assignment to Batch,The sum of the duration between activity 'SW-Checklist Completed' and activity 'Awaiting Assignment to Batch',6135 days 09:19:47,
Average duration of Awaiting Assignment to Batch in the process variants with SW-EIC Reject,The average of the duration between activity 'Awaiting Assignment to Batch' and the end of case where activity 'SW-EIC Reject occurs,62 days 03:07:29,
Average time to Awaiting Assignment to Batch in the cases with SW-EIC Major Revision,The average of the duration between activity '' and activity 'Awaiting Assignment to Batch',,
Total resolution time of Awaiting Assignment to Batch after SW-Reviewer Declined,The sum of the duration between activity 'SW-Reviewer Declined' and activity 'Awaiting Assignment to Batch',4415 days 14:01:09,
Average time until Awaiting Assignment to Batch since the last SW-Reviewer Agreed,The average of the duration between activity 'SW-Reviewer Agreed' and activity 'Awaiting Assignment to Batch',316 days 04:05:03.823529,
Time from SW-Reviewer Agreed to Awaiting Assignment to Batch in the cases with SW-AE Assign Reviewers,The sum of the duration between activity 'SW-Reviewer Agreed' and activity 'Awaiting Assignment to Batch',5374 days 21:26:05,
Time between the first SW-Awaiting Checklist Completion and Awaiting Assignment to Batch,The sum of the duration between activity 'SW-Awaiting Checklist Completion' and activity 'Awaiting Assignment to Batch',6297 days 02:35:59,
Time from SW-Initial Reviewer Selection to Awaiting Assignment to Batch,The sum of the duration between activity 'SW-Initial Reviewer Selection' and activity 'Awaiting Assignment to Batch',6128 days 20:08:33,
Time for Awaiting Assignment to Batch after SW-Checklist Completed,The sum of the duration between activity 'SW-Checklist Completed' and activity 'Awaiting Assignment to Batch',6135 days 09:19:47,
Time until Awaiting Assignment to Batch after SW-Reviewer Unavailable,The sum of the duration between activity 'SW-Reviewer Unavailable' and activity 'Awaiting Assignment to Batch',2736 days 06:17:55,
Time to Awaiting Assignment to Batch from the start of the process with Original Manuscript Submission Confirmation,The sum of the duration between activity 'Original Manuscript Submission Confirmation' and activity 'Awaiting Assignment to Batch',6297 days 02:35:50,
Time between SW-EIC Accept and Awaiting Assignment to Batch,The sum of the duration between activity 'SW-EIC Accept' and activity 'Awaiting Assignment to Batch',181 days 10:07:59,
Time for Awaiting Assignment to Batch in the variant with the highest frequency,"ERROR: computing metric {'begin': ""activity == 'Awaiting Assignment to Batch'"", 'end': '', 'aggregation': 'total', 'group_by': 'concept:name'}",,
Time from First Look Manuscript Submission Confirmation to Awaiting Assignment to Batch,The sum of the duration between activity 'First Look Manuscript Submission Confirmation' and activity 'Awaiting Assignment to Batch',1908 days 13:43:10,
Time between RW-Reviewer Agreed and Awaiting Assignment to Batch,The sum of the duration between activity 'RW-Reviewer Agreed' and activity 'Awaiting Assignment to Batch',2910 days 09:08:57,
Elapsed time from SW-AE Assign Reviewers to Awaiting Assignment to Batch,The sum of the duration between activity 'SW-AE Assign Reviewers' and activity 'Awaiting Assignment to Batch',5627 days 05:39:30,
Average waiting time to Awaiting Assignment to Batch after SW-Reviewer Selection is due in 1 week,The average of the duration between activity 'SW-Reviewer Selection is due in 1 week' and activity 'Awaiting Assignment to Batch',321 days 01:08:15.818182,
Average time for Awaiting Assignment to Batch in the cases with SW-Reviewer Selection is 3 days late,The average of the duration between activity 'SW-Reviewer Selection is 3 days late' and activity 'Awaiting Assignment to Batch',351 days 04:52:47,
Time to Awaiting Assignment to Batch from the last Manuscript Export Succeeded,The sum of the duration between activity 'Manuscript Export Succeeded' and activity 'Awaiting Assignment to Batch',6209 days 18:54:10,
Time to Awaiting Assignment to Batch from the start of the process with Revised Manuscript Submission Confirmation,The sum of the duration between activity 'Revised Manuscript Submission Confirmation' and activity 'Awaiting Assignment to Batch',3449 days 15:42:23,
Time between First Look-Please submit updates and Awaiting Assignment to Batch,The sum of the duration between activity 'First Look-Please submit updates' and activity 'Awaiting Assignment to Batch',2048 days 20:26:11,
Time from SW-EIC Reject to Awaiting Assignment to Batch,The sum of the duration between activity 'SW-EIC Reject' and activity 'Awaiting Assignment to Batch',,
Time from First Look-Your updates are due in one week to Awaiting Assignment to Batch,The sum of the duration between activity 'First Look-Your updates are due in one week' and activity 'Awaiting Assignment to Batch',1601 days 13:19:25,
Time to Awaiting Assignment to Batch from the last SW-Reviewer Agreed,The sum of the duration between activity 'SW-Reviewer Agreed' and activity 'Awaiting Assignment to Batch',5374 days 21:26:05,
Time between Co-Author Account Created During Manuscript Submission and Awaiting Assignment to Batch,The sum of the duration between activity 'Co-Author Account Created During Manuscript Submission' and activity 'Awaiting Assignment to Batch',5086 days 16:28:13,
Time to Awaiting Assignment to Batch from SW-Reviewer No Response,The sum of the duration between activity 'SW-Reviewer No Response' and activity 'Awaiting Assignment to Batch',636 days 13:58:15,
Elapsed time between SW-AE Assign Reviewers and Awaiting Assignment to Batch,The sum of the duration between activity 'SW-AE Assign Reviewers' and activity 'Awaiting Assignment to Batch',5627 days 05:39:30,
Time from Unassign Editor to Awaiting Assignment to Batch,The sum of the duration between activity 'Unassign Editor' and activity 'Awaiting Assignment to Batch',1221 days 12:46:25,
Time between SW-Initial Reviewer Selection and Awaiting Assignment to Batch,The sum of the duration between activity 'SW-Initial Reviewer Selection' and activity 'Awaiting Assignment to Batch',6128 days 20:08:33,
Time to Awaiting Assignment to Batch from SW-Reviewer Agreed,The sum of the duration between activity 'SW-Reviewer Agreed' and activity 'Awaiting Assignment to Batch',5374 days 21:26:05,
Time for Awaiting Assignment to Batch in the variant with SW-Reviewer Agreed,The sum of the duration between activity 'Awaiting Assignment to Batch' and the end of case where activity 'SW-Reviewer Agreed occurs,82 days 23:35:48,
Time between SW-AE Assign Reviewers and Awaiting Assignment to Batch,The sum of the duration between activity 'SW-AE Assign Reviewers' and activity 'Awaiting Assignment to Batch',5627 days 05:39:30,
Time to Awaiting Assignment to Batch from the last SW-Reviewer Declined,The sum of the duration between activity 'SW-Reviewer Declined' and activity 'Awaiting Assignment to Batch',4415 days 14:01:09,
