Name,Metric,Value,Agrupation
,ERROR: computing metric {},,
Average time from 'SW-Reviewer Agreed' to 'SW-Awaiting AE Recommendation',The average of the duration between activity 'SW-Reviewer Agreed' and activity 'SW-Awaiting AE Recommendation',"67 days, 9:50:07.375000",
Total time from 'SW-Reviewer Agreed' to 'SW-Awaiting AE Recommendation',The sum of the duration between activity 'SW-Reviewer Agreed' and activity 'SW-Awaiting AE Recommendation',"1617 days, 20:02:57",
Minimum time from 'SW-Reviewer Agreed' to 'SW-Awaiting AE Recommendation',The minimum of the duration between activity 'SW-Reviewer Agreed' and activity 'SW-Awaiting AE Recommendation',"34 days, 20:03:35",
Average time for 'SW-Awaiting AE Recommendation' to be completed after 'SW-AE Assign Reviewers',The average of the duration between activity 'SW-AE Assign Reviewers' and activity 'SW-Awaiting AE Recommendation',"70 days, 17:17:57.130435",
Total resolution time of 'SW-Awaiting AE Recommendation',The sum of the duration between activity SW-Awaiting AE Recommendation and the end of the case,"2310 days, 15:41:34",
Minimum resolution time of 'SW-Awaiting AE Recommendation',The minimum of the duration between activity SW-Awaiting AE Recommendation and the end of the case,0:38:48,
Average waiting time to the 'SW-Awaiting AE Recommendation' after 'SW-Reviewer Agreed',The average of the duration between activity 'SW-Reviewer Agreed' and activity 'SW-Awaiting AE Recommendation',"67 days, 9:50:07.375000",
Total waiting time to the 'SW-Awaiting AE Recommendation' after 'SW-Reviewer Agreed',The sum of the duration between activity 'SW-Reviewer Agreed' and activity 'SW-Awaiting AE Recommendation',"1617 days, 20:02:57",
Minimum waiting time to the 'SW-Awaiting AE Recommendation' after 'SW-Reviewer Agreed',The minimum of the duration between activity 'SW-Reviewer Agreed' and activity 'SW-Awaiting AE Recommendation',"34 days, 20:03:35",
Average time it takes 'SW-Awaiting AE Recommendation' to be done after 'SW-Reviewer Agreed',The average of the duration between activity 'SW-Reviewer Agreed' and activity 'SW-Awaiting AE Recommendation',"67 days, 9:50:07.375000",
Total time it takes 'SW-Awaiting AE Recommendation' to be done after 'SW-Reviewer Agreed',The sum of the duration between activity 'SW-Reviewer Agreed' and activity 'SW-Awaiting AE Recommendation',"1617 days, 20:02:57",
Minimum time it takes 'SW-Awaiting AE Recommendation' to be done after 'SW-Awaiting Checklist Completion',The minimum of the duration between activity 'SW-Awaiting Checklist Completion' and activity 'SW-Awaiting AE Recommendation',"2 days, 0:49:37",
Average time between 'SW-Awaiting AE Recommendation' and 'SW-EIC Decision',The average of the duration between activity 'SW-Awaiting AE Recommendation' and activity 'SW-EIC Decision',,
Total time between 'SW-Awaiting AE Recommendation' and 'SW-EIC Decision',The sum of the duration between activity 'SW-Awaiting AE Recommendation' and activity 'SW-EIC Decision',,
Minimum time between 'SW-Awaiting AE Recommendation' and 'SW-EIC Decision',The minimum of the duration between activity 'SW-Awaiting AE Recommendation' and activity 'SW-EIC Decision',,
Total time for 'SW-Awaiting AE Recommendation',The sum of the duration between activity SW-Awaiting AE Recommendation and the end of the case,"2310 days, 15:41:34",
Minimum time for 'SW-Awaiting AE Recommendation',The minimum of the duration between activity SW-Awaiting AE Recommendation and the end of the case,0:38:48,
'SW-Awaiting AE Recommendation' Cycle Time,The average of the duration between activity 'SW-Awaiting AE Recommendation' and activity 'SW-Awaiting AE Recommendation',1:45:14.888889,
Average time from 'SW-Awaiting AE Recommendation' to the next activity in the process,The average of the duration between activity SW-Awaiting AE Recommendation and the end of the case,"64 days, 4:26:09.277778",
Total time from 'SW-Awaiting AE Recommendation' to the next activity in the process,The sum of the duration between activity SW-Awaiting AE Recommendation and the end of the case,"2310 days, 15:41:34",
Minimum time from 'SW-Awaiting AE Recommendation' to the next activity in the process,The minimum of the duration between activity SW-Awaiting AE Recommendation and the end of the case,0:38:48,
