Name;Metric;Value;Agrupation
Percentage of 'SW-AE Assign Reviewers' followed by 'Reviewer Invitation Reminder 1';Percentage of 'SW-AE Assign Reviewers' out of all 'Reviewer Invitation Reminder 1';0.89;
Number of 'SW-AE Assign Reviewers' activities that lead to 'SW-Reviewer Agreed';Number of 'SW-AE Assign Reviewers' activities for cases where activity 'SW-Reviewer Agreed' occurs;141.0;
Percentage of 'SW-AE Assign Reviewers' out of all 'SW-Reviewer Declined';Percentage of 'SW-AE Assign Reviewers' out of all 'SW-Reviewer Declined';0.97;
Number of 'SW-AE Assign Reviewers' that are preceded by 'SW-Reviewer Selection is due in 1 week';Number of 'SW-AE Assign Reviewers' activities for cases where activity 'SW-Reviewer Selection is due in 1 week' occurs;111.0;
Percentage of 'SW-AE Assign Reviewers' that result in 'SW-Awaiting EIC Decision';Percentage of 'SW-AE Assign Reviewers' out of all 'SW-Awaiting EIC Decision';0.76;
Percentage of 'SW-AE Assign Reviewers' from all 'Reviewer Invitation Reminder 2';Percentage of 'SW-AE Assign Reviewers' out of all 'Reviewer Invitation Reminder 2';0.88;
Number of 'SW-AE Assign Reviewers' activities in relation to 'SW-Reviewer Unavailable';Number of 'SW-AE Assign Reviewers' activities for cases where activity 'SW-Reviewer Unavailable' occurs;101.0;
Percentage of 'SW-AE Assign Reviewers' followed by 'SW-Reviewer Agreed' out of all 'SW-Reviewer Agreed' activities;Percentage of 'SW-AE Assign Reviewers' out of all 'SW-Reviewer Agreed';0.98;
Percentage of 'SW-AE Assign Reviewers' by sender;Percentage of 'SW-AE Assign Reviewers' out of all cases;0.49;
Percentage of 'SW-AE Assign Reviewers' followed by 'SW-Reviewer Declined';Percentage of 'SW-AE Assign Reviewers' out of all 'SW-Reviewer Declined';0.97;
Percentage of 'SW-AE Assign Reviewers' that are not followed by 'Unassign Editor';Percentage of 'SW-AE Assign Reviewers' out of all cases where 'Unassign Editor' does not happen;0.49;
Number of 'SW-AE Assign Reviewers' in relation to 'Assign a Different Editor';Number of 'SW-AE Assign Reviewers' activities for cases where activity 'Assign a Different Editor' occurs;20.0;
Percentage of 'SW-AE Assign Reviewers';Percentage of 'SW-AE Assign Reviewers' out of all cases;0.49;
Number of times 'SW-AE Assign Reviewers' is performed;Number of 'SW-AE Assign Reviewers' activities;143.0;
Percentage of 'SW-AE Assign Reviewers' done after 'SW-Reviewer Selection is now due';Percentage of 'SW-AE Assign Reviewers' out of all 'SW-Reviewer Selection is now due';0.92;
Percentage of 'SW-AE Assign Reviewers' with a subsequent 'SW-EIC Major Revision';Percentage of 'SW-AE Assign Reviewers' out of all 'SW-EIC Major Revision';1.0;
Percentage of 'SW-AE Assign Reviewers' leading to 'SW-EIC Accept';Percentage of 'SW-AE Assign Reviewers' out of all 'SW-EIC Accept';0.0;
Average number of 'SW-AE Assign Reviewers' that are followed by 'Reviewer Invitation Reminder 1';the average of the number of times `ACTIVITY` == 'SW-AE Assign Reviewers' filtered by the function ma > 0 where ma is the number of times `ACTIVITY` == 'Reviewer Invitation Reminder 1';2.91;
Percentage of 'SW-AE Assign Reviewers' with a subsequent 'SW-Reviewer No Response';Percentage of 'SW-AE Assign Reviewers' out of all 'SW-Reviewer No Response';1.0;
Total 'SW-AE Assign Reviewers' done by sender;Number of 'SW-AE Assign Reviewers' activities != '' where ma is the last value of sender;143.0;
Fraction of 'SW-AE Assign Reviewers' that lead to 'SW-Awaiting AE Recommendation';Percentage of 'SW-AE Assign Reviewers' out of all 'SW-Awaiting AE Recommendation';0.64;
Total 'SW-AE Assign Reviewers' performed by sender;Number of 'SW-AE Assign Reviewers' activities != '' where ma is the last value of sender;143.0;
Ratio of 'SW-AE Assign Reviewers' over 'SW-Reviewer Agreed';Percentage of 'SW-AE Assign Reviewers' out of all 'SW-Reviewer Agreed';0.98;
Occasions how often the 'SW-AE Assign Reviewers' is performed in relation to 'SW-Awaiting Checklist Completion';Number of 'SW-AE Assign Reviewers' activities for cases where activity 'SW-Awaiting Checklist Completion' occurs;138.0;
The ratio of 'SW-AE Assign Reviewers' that lead to a 'SW-EIC Major Revision';Percentage of 'SW-AE Assign Reviewers' out of all 'SW-EIC Major Revision';1.0;
Number of 'SW-AE Assign Reviewers' grouped by 'case:concept:name';Number of 'SW-AE Assign Reviewers' activities;143.0;
Number of 'SW-AE Assign Reviewers' made per year;Number of 'SW-AE Assign Reviewers' activities;143.0;
Average number of 'SW-AE Assign Reviewers' per case;the average of the number of times `ACTIVITY` == 'SW-AE Assign Reviewers';1.54;
Average number of 'SW-AE Assign Reviewers' in a month;the average of the number of times `ACTIVITY` == 'SW-AE Assign Reviewers';1.54;
