Name;Metric;Value;Agrupation
Average time for Accepted + Wait - Implementation;The average of the duration between activity Accepted + Wait - Implementation and the end of the case;17.33 days;
Total time for Accepted + Wait - Implementation;The sum of the duration between activity Accepted + Wait - Implementation and the end of the case;7158.68 days;
Minimum time for Accepted + Wait - Implementation;The minimum of the duration between activity Accepted + Wait - Implementation and the end of the case;0.00 seconds;
Average time from Accepted + Wait - Implementation to Completed + Resolved;The average of the duration between activity 'Accepted + Wait - Implementation' and activity 'Completed + Resolved';14.00 days;
Average time between Accepted + Wait - Implementation and Completed + Resolved;The average of the duration between activity 'Accepted + Wait - Implementation' and activity 'Completed + Resolved';14.00 days;
Total time from Accepted + Wait - Implementation to Completed + Resolved;The sum of the duration between activity 'Accepted + Wait - Implementation' and activity 'Completed + Resolved';5640.86 days;
Minimum time from Accepted + Wait - Implementation to Completed + Resolved;The minimum of the duration between activity 'Accepted + Wait - Implementation' and activity 'Completed + Resolved';6.67 minutes;
Average time until Accepted + Wait - Implementation is performed;The average of the duration between the start of the case and activity 'Accepted + Wait - Implementation';11.97 days;
Total time until Accepted + Wait - Implementation is performed;The sum of the duration between the start of the case and activity 'Accepted + Wait - Implementation';4941.81 days;
Minimum time until Accepted + Wait - Implementation is performed;The minimum of the duration between the start of the case and activity 'Accepted + Wait - Implementation';0.00 seconds;
Average waiting time to the Accepted + Wait - Implementation;The average of the duration between the start of the case and activity 'Accepted + Wait - Implementation';11.97 days;
Total waiting time to the Accepted + Wait - Implementation;The sum of the duration between the start of the case and activity 'Accepted + Wait - Implementation';4941.81 days;
Minimum waiting time to the Accepted + Wait - Implementation;The minimum of the duration between the start of the case and activity 'Accepted + Wait - Implementation';0.00 seconds;
Average time it takes the Accepted + Wait - Implementation to be done;The average of the duration between activity Accepted + Wait - Implementation and the end of the case;17.33 days;
Total time it takes the Accepted + Wait - Implementation to be done;The sum of the duration between activity Accepted + Wait - Implementation and the end of the case;7158.68 days;
Minimum time it takes the Accepted + Wait - Implementation to be done;The minimum of the duration between activity Accepted + Wait - Implementation and the end of the case;0.00 seconds;
Accepted + Wait - Implementation Cycle Time;The average of the duration between activity Accepted + Wait - Implementation and the end of the case;17.33 days;
Time of Accepted + Wait - Implementation;The average of the duration between activity Accepted + Wait - Implementation and the end of the case;17.33 days;
Time until Accepted + Wait - Implementation;The average of the duration between the start of the case and activity 'Accepted + Wait - Implementation';11.97 days;
Elapsed time between Accepted + In Progress and Accepted + Wait - Implementation;The average of the duration between activity 'Accepted + In Progress' and activity 'Accepted + Wait - Implementation';11.98 days;
Average time between Accepted + In Progress and Accepted + Wait - Implementation;The average of the duration between activity 'Accepted + In Progress' and activity 'Accepted + Wait - Implementation';11.98 days;
Total time between Accepted + In Progress and Accepted + Wait - Implementation;The sum of the duration between activity 'Accepted + In Progress' and activity 'Accepted + Wait - Implementation';4935.98 days;
Minimum time between Accepted + In Progress and Accepted + Wait - Implementation;The minimum of the duration between activity 'Accepted + In Progress' and activity 'Accepted + Wait - Implementation';12.00 seconds;
Average time from Queued + Awaiting Assignment to Accepted + Wait - Implementation;The average of the duration between activity 'Queued + Awaiting Assignment' and activity 'Accepted + Wait - Implementation';13.63 days;
Total time from Queued + Awaiting Assignment to Accepted + Wait - Implementation;The sum of the duration between activity 'Queued + Awaiting Assignment' and activity 'Accepted + Wait - Implementation';4688.23 days;
Minimum time from Queued + Awaiting Assignment to Accepted + Wait - Implementation;The minimum of the duration between activity 'Queued + Awaiting Assignment' and activity 'Accepted + Wait - Implementation';6.00 seconds;
Average time difference between Accepted + Wait - Implementation and Accepted + Wait - User;The average of the duration between activity 'Accepted + Wait - Implementation' and activity 'Accepted + Wait - User';8.49 days;
Average time difference between Accepted + Wait - Implementation and Accepted + Wait - Vendor;The average of the duration between activity 'Accepted + Wait - Implementation' and activity 'Accepted + Wait - Vendor';12.11 days;
Average time difference between Accepted + Wait - Implementation and Accepted + Wait - Customer;The average of the duration between activity 'Accepted + Wait - Implementation' and activity 'Accepted + Wait - Customer';16.74 days;
Average time ratio between Accepted + Wait - Implementation and Completed + In Call;The average of the duration between activity 'Accepted + Wait - Implementation' and activity 'Completed + In Call';2.16 days;
Time from Accepted + Wait - Implementation to Completed + In Call;The average of the duration between activity 'Accepted + Wait - Implementation' and activity 'Completed + In Call';2.16 days;
Average time from Accepted + Wait - Implementation to Completed + In Call;The average of the duration between activity 'Accepted + Wait - Implementation' and activity 'Completed + In Call';2.16 days;
Total time from Accepted + Wait - Implementation to Completed + In Call;The sum of the duration between activity 'Accepted + Wait - Implementation' and activity 'Completed + In Call';15.09 days;
Minimum time from Accepted + Wait - Implementation to Completed + In Call;The minimum of the duration between activity 'Accepted + Wait - Implementation' and activity 'Completed + In Call';1.29 hours;
Average time for Accepted + Wait - Implementation in variants containing Completed + In Call;The average of the duration between activity 'Accepted + Wait - Implementation' and the end of case where activity 'Completed + In Call occurs;6.96 days;
