Name,Metric,Value,Agrupation
,ERROR: computing metric {},,
Average time from 'Declaration SUBMITTED by EMPLOYEE' to 'Declaration APPROVED by ADMINISTRATION',The average of the duration between activity 'Declaration SUBMITTED by EMPLOYEE' and activity 'Declaration APPROVED by ADMINISTRATION',"2 days, 14:16:11.181887",
Average time from 'Declaration SUBMITTED by EMPLOYEE' to 'Declaration FINAL_APPROVED by SUPERVISOR',The average of the duration between activity 'Declaration SUBMITTED by EMPLOYEE' and activity 'Declaration FINAL_APPROVED by SUPERVISOR',"4 days, 19:56:10.538034",
Average time from 'Declaration SUBMITTED by EMPLOYEE' to 'Payment Handled',The average of the duration between activity 'Declaration SUBMITTED by EMPLOYEE' and activity 'Payment Handled',"11 days, 14:49:13.461715",
Total time from 'Declaration SUBMITTED by EMPLOYEE' to 'Request Payment',The sum of the duration between activity 'Declaration SUBMITTED by EMPLOYEE' and activity 'Request Payment',"80286 days, 20:10:44",
Minimum time from 'Declaration SUBMITTED by EMPLOYEE' to 'Declaration REJECTED by ADMINISTRATION',The minimum of the duration between activity 'Declaration SUBMITTED by EMPLOYEE' and activity 'Declaration REJECTED by ADMINISTRATION',0:00:01,
Average resolution time of 'Declaration SUBMITTED by EMPLOYEE',The average of the duration between activity Declaration SUBMITTED by EMPLOYEE and the end of the case,"11 days, 16:10:25.119826",
Total resolution time of 'Declaration SUBMITTED by EMPLOYEE',The sum of the duration between activity Declaration SUBMITTED by EMPLOYEE and the end of the case,"120999 days, 23:49:27",
Minimum resolution time of 'Declaration SUBMITTED by EMPLOYEE',The minimum of the duration between activity Declaration SUBMITTED by EMPLOYEE and the end of the case,0:01:05,
Total time for 'Declaration SUBMITTED by EMPLOYEE' in the most frequent variant,The sum of the duration between activity Declaration SUBMITTED by EMPLOYEE and the end of the case,"120999 days, 23:49:27",
Average time for 'Declaration SUBMITTED by EMPLOYEE' in the variant with the highest performance,The average of the duration between activity Declaration SUBMITTED by EMPLOYEE and the end of the case,"11 days, 16:10:25.119826",
Minimum time for 'Declaration SUBMITTED by EMPLOYEE' in the variant with the lowest performance,The minimum of the duration between activity Declaration SUBMITTED by EMPLOYEE and the end of the case,0:01:05,
Average waiting time to the next activity after 'Declaration SUBMITTED by EMPLOYEE',The average of the duration between activity Declaration SUBMITTED by EMPLOYEE and the end of the case,"11 days, 16:10:25.119826",
Total waiting time to the next activity after 'Declaration SUBMITTED by EMPLOYEE',The sum of the duration between activity Declaration SUBMITTED by EMPLOYEE and the end of the case,"120999 days, 23:49:27",
Minimum waiting time to the next activity after 'Declaration SUBMITTED by EMPLOYEE',The minimum of the duration between activity Declaration SUBMITTED by EMPLOYEE and the end of the case,0:01:05,
Average time it takes from 'Declaration SUBMITTED by EMPLOYEE' to the next occurrence of 'Declaration SUBMITTED by EMPLOYEE' in case of rejection,"ERROR: computing metric {'begin': ""activity == 'Declaration SUBMITTED by EMPLOYEE'"", 'end': ""activity == 'Declaration SUBMITTED by EMPLOYEE'"", 'aggregation': 'average', 'filter': ""activity == 'Declaration REJECTED by ADMINISTRATION' or activity == 'Declaration REJECTED by EMPLOYEE' or activity == 'Declaration REJECTED by SUPERVISOR' or activity == 'Declaration REJECTED by MISSING' or activity == 'Declaration REJECTED by PRE_APPROVER' or activity == 'Declaration REJECTED by BUDGET OWNER'""}",,
Total time it takes from 'Declaration SUBMITTED by EMPLOYEE' to the next occurrence of 'Declaration SUBMITTED by EMPLOYEE' in case of rejection,"ERROR: computing metric {'begin': ""activity == 'Declaration SUBMITTED by EMPLOYEE'"", 'end': ""activity == 'Declaration SUBMITTED by EMPLOYEE'"", 'aggregation': 'total', 'filter': ""activity == 'Declaration REJECTED by ADMINISTRATION' or activity == 'Declaration REJECTED by EMPLOYEE' or activity == 'Declaration REJECTED by SUPERVISOR' or activity == 'Declaration REJECTED by MISSING' or activity == 'Declaration REJECTED by PRE_APPROVER' or activity == 'Declaration REJECTED by BUDGET OWNER'""}",,
Minimum time it takes from 'Declaration SUBMITTED by EMPLOYEE' to the next occurrence of 'Declaration SUBMITTED by EMPLOYEE' in case of rejection,"ERROR: computing metric {'begin': ""activity == 'Declaration SUBMITTED by EMPLOYEE'"", 'end': ""activity == 'Declaration SUBMITTED by EMPLOYEE'"", 'aggregation': 'minimum', 'filter': ""activity == 'Declaration REJECTED by ADMINISTRATION' or activity == 'Declaration REJECTED by EMPLOYEE' or activity == 'Declaration REJECTED by SUPERVISOR' or activity == 'Declaration REJECTED by MISSING' or activity == 'Declaration REJECTED by PRE_APPROVER' or activity == 'Declaration REJECTED by BUDGET OWNER'""}",,
Average time from 'Declaration SUBMITTED by EMPLOYEE' to 'Declaration APPROVED by BUDGET OWNER' in the variants where this path exists,The average of the duration between activity 'Declaration SUBMITTED by EMPLOYEE' and activity 'Declaration APPROVED by BUDGET OWNER',"4 days, 12:07:21.001069",
Total time from 'Declaration SUBMITTED by EMPLOYEE' to 'Declaration REJECTED by EMPLOYEE' in the variants where this path exists,The sum of the duration between activity 'Declaration SUBMITTED by EMPLOYEE' and activity 'Declaration REJECTED by EMPLOYEE',"10670 days, 21:14:30",
