Name;Metric;Value;Agrupation
Average time from 'Accepted + In Progress' to 'Completed + In Call';The average of the duration between activity 'Accepted + In Progress' and activity 'Completed + In Call';8.65 hours;
Average time between 'Accepted + In Progress' and 'Completed + Resolved';The average of the duration between activity 'Accepted + In Progress' and activity 'Completed + Resolved';11.02 days;
Average time until 'Accepted + In Progress' is performed for the first time in a case;The average of the duration between the start of the case and activity 'Accepted + In Progress';5.80 days;
Average time for 'Accepted + In Progress' grouped by 'country';The average of the duration between activity 'Accepted + In Progress' and the end of case grouped by the last value of organization country;0:12.85 days;"{""0"":1110312880,""SE"":795090786,""au"":1174795040,""be"":1124100343,""br"":769157118,""ca"":838827292,""cl"":1749604000,""cn"":1220151534,""de"":9972517000,""fr"":1676959123,""gb"":1450044136,""in"":1146046396,""jp"":1710234933,""kr"":1440829409,""my"":631944538,""nl"":17073294931,""pe"":622169000,""pl"":600934977,""ru"":1206125577,""se"":1017266915,""th"":299020166,""tr"":1666938000,""us"":617021984}"
Average time for 'Accepted + In Progress' when it directly precedes 'Completed + In Call';The average of the duration between activity 'Accepted + In Progress' and activity 'Completed + In Call';8.65 hours;
Average time since the 'Accepted + In Progress' and 'Queued + Awaiting Assignment' are performed consecutively;The average of the duration between activity 'Queued + Awaiting Assignment' and activity 'Accepted + In Progress';8.69 days;
Average waiting time to the next 'Accepted + In Progress' after a 'Queued + Awaiting Assignment';The average of the duration between activity 'Queued + Awaiting Assignment' and activity 'Accepted + In Progress';8.69 days;
Average time it takes 'Accepted + In Progress' after the execution of 'Accepted + Assigned';The average of the duration between activity 'Accepted + Assigned' and activity 'Accepted + In Progress';10.58 days;
Average time it takes the 'Accepted + In Progress' to be done in variants ending with 'Completed + In Call';The average of the duration between activity 'Accepted + In Progress' and the end of case where activity 'Completed + In Call occurs;1.19 days;
Total time from 'Accepted + In Progress' to 'Completed + Closed' in the most frequent variant;The sum of the duration between activity 'Accepted + In Progress' and activity 'Completed + Closed';89557.52 days;
Total time between the first and last 'Accepted + In Progress' in a case;The sum of the duration between activity 'Accepted + In Progress' and activity 'Accepted + In Progress';43508.31 days;
Total time until the final 'Accepted + In Progress' is performed in a case;The sum of the duration between the start of the case and activity 'Accepted + In Progress';43677.87 days;
Total time for 'Accepted + In Progress' grouped by 'org:group';The average of the duration between activity 'Accepted + In Progress' and the end of case grouped by the last value of org:group;A10:183.85 days;"{""A10"":15884809000,""A15"":80000,""A16"":3335000,""A18"":6696386000,""A2 2nd"":13417197000,""A20 3rd"":843108000,""A6"":645175000,""A8 2nd"":1409764000,""B11 3rd"":923866000,""B13"":1876709000,""B14"":4686784000,""B17"":5888631000,""B2 2nd"":95459000,""B3"":2333501000,""B5"":13241511000,""B6"":2833215000,""B7"":3127608000,""B8"":1794520000,""B9"":2654257000,""C1"":47673060000,""C2"":7724407000,""C4 3rd"":3702937000,""C7 2nd"":1710196000,""C9"":15715632000,""D1"":58740179000,""D10"":2426513000,""D2"":148676759000,""D3"":31481436000,""D4"":1810688000,""D5"":171984288000,""D6"":83778461000,""D7"":230096390000,""D8"":107159199000,""D9"":3959155000,""E1"":12191310000,""G101 2nd"":4637576000,""G102 2nd"":2808998000,""G104 2nd"":2799079000,""G105 2nd"":100699714000,""G107 3rd"":9617283000,""G108 2nd"":7745084000,""G109 2nd"":5129140000,""G11 2nd"":18468122000,""G110 2nd"":1308413000,""G113 2nd"":13866770000,""G115 3rd"":3034602000,""G116"":12568133000,""G118 2nd"":19369523000,""G119 2nd"":20026413000,""G12 2nd"":18434495000,""G121 2nd"":4967649000,""G123 2nd"":1332814000,""G126 2nd"":796685000,""G129 3rd"":3462717000,""G13 2nd"":3167443000,""G130 3rd"":1982427000,""G131 2nd"":619454000,""G133 3rd"":9449401000,""G135 2nd"":1741022000,""G138 2nd"":7188427000,""G140 2nd"":55677019000,""G143 2nd"":2277092000,""G144 3rd"":2389012000,""G146 2nd"":14277860000,""G15 2nd"":6436480000,""G153 2nd"":10911338000,""G156 2nd"":4260199000,""G157 2nd"":1429861000,""G16"":827478000,""G161 2nd"":2287650000,""G165 2nd"":5683514000,""G166 2nd"":11941093000,""G167 2nd"":16129220000,""G171 2nd"":916576000,""G173 2nd"":3077505000,""G174 2nd"":11800837000,""G176 2nd"":146000,""G179"":20263208000,""G18 3rd"":16077455000,""G181 2nd"":5909378000,""G186 2nd"":15266977000,""G189 2nd"":4472165000,""G19 3rd"":6436294000,""G193 2nd"":5485357000,""G195"":1817522000,""G197 2nd"":4808568000,""G2 3rd"":3744874000,""G20 2nd"":2135126000,""G207 2nd"":658725000,""G209 2nd"":1482729000,""G21 2nd"":7518576000,""G213 2nd"":3370403000,""G22 2nd"":36683371000,""G225 3rd"":6863858000,""G227"":666637000,""G230 2nd"":144807522000,""G236 2nd"":4995851000,""G238 2nd"":8402461000,""G253 2nd"":1152868000,""G255 2nd"":21967068000,""G257 3rd"":9207185000,""G26 2nd"":751003000,""G260 2nd"":2569782000,""G261 3rd"":22939891000,""G263 2nd"":4987602000,""G266 2nd"":31101676000,""G268 3rd"":2528972000,""G27 2nd"":15075080000,""G270 3rd"":643055000,""G271 2nd"":11170534000,""G276 2nd"":22384630000,""G278 3rd"":9521884000,""G285 2nd"":5474541000,""G288 2nd"":14870361000,""G29 3rd"":2983442000,""G290 3rd"":1690638000,""G291 2nd"":4167215000,""G294 2nd"":1805984000,""G296 2nd"":797227000,""G297"":9195890000,""G299"":5845757000,""G3 2nd"":6561080000,""G300"":1392560000,""G303 2nd"":703218000,""G304 2nd"":2934926000,""G305 2nd"":8646808000,""G306 2nd"":8112713000,""G308 2nd"":736551000,""G31 3rd"":4775361000,""G310"":7674163000,""G311"":5649134000,""G312"":830159000,""G32 2nd"":7506489000,""G322"":18953621000,""G325 2nd"":6884390000,""G327 2nd"":5670494000,""G328 2nd"":3697996000,""G33"":4788493000,""G331 3rd"":4580951000,""G334 2nd"":2011223000,""G335 2nd"":1068258000,""G338 2nd"":941293000,""G34 3rd"":32000780000,""G340"":2430897000,""G341 3rd"":623950000,""G343 2nd"":9248361000,""G345 2nd"":3994156000,""G348 2nd"":26592542000,""G35 2nd"":8739190000,""G352 2nd"":2458808000,""G354 3rd"":3955239000,""G355 2nd"":780505000,""G356 2nd"":132701921000,""G357 2nd"":7357753000,""G358 2nd"":23296638000,""G359"":25616546000,""G36 3rd"":3247899000,""G364 2nd"":37806102000,""G365"":4919979000,""G367 2nd"":2264763000,""G368"":25279821000,""G370"":11588875000,""G373"":1278658000,""G375"":17951198000,""G376"":644603000,""G38 2nd"":660663000,""G40"":30693516000,""G42 3rd"":6546889000,""G43 2nd"":729816000,""G44 2nd"":652432000,""G45 2nd"":28211121000,""G46 2nd"":2454696000,""G47 2nd"":45631272000,""G48 2nd"":13958039000,""G49"":4090979000,""G50 2nd"":1525308000,""G51 2nd"":78245057000,""G52 3rd"":16095490000,""G53 2nd"":1334466000,""G55 2nd"":15491861000,""G57 2nd"":7058785000,""G59 2nd"":3223349000,""G6 3rd"":8899386000,""G60 2nd"":1599503000,""G61 3rd"":1502460000,""G63 2nd"":10799372000,""G64 2nd"":1723126000,""G65 2nd"":2338774000,""G66 2nd"":5673024000,""G67 2nd"":1094243000,""G68 2nd"":1804561000,""G69 2nd"":6557833000,""G7 3rd"":10204194000,""G70 2nd"":2940680000,""G71 2nd"":78079000,""G72 2nd"":1453792000,""G73"":1918230000,""G76"":167108474000,""G8 2nd"":11125640000,""G80"":3258020000,""G81"":7048593000,""G82"":1283960000,""G83 2nd"":2557067000,""G84 2nd"":5679960000,""G85"":722696000,""G87 2nd"":10079850000,""G88 2nd"":43148543000,""G89 2nd"":6122038000,""G9 2nd"":3591426000,""G92"":39597870000,""G93 2nd"":36762443000,""G96"":141972559000,""G97"":533414712000,""G98 2nd"":3090543000,""G99 2nd"":1303855000,""J12 2nd"":893820000,""J2 2nd"":1414639000,""J4 2nd"":4612209000,""J5"":86078614000,""K1 3rd"":9080764000,""L1 2nd"":2717659000,""L16 2nd"":3660776000,""L19 2nd"":12732121000,""L20 2nd"":1248844000,""L23 3rd"":9066378000,""L25 2nd"":656360000,""L26 3rd"":7770740000,""L28 2nd"":2252588000,""L31 2nd"":5193133000,""L33 2nd"":1099070000,""L34 3rd"":4728728000,""L38 3rd"":69109690000,""L39 3rd"":1754798000,""L40 3rd"":31489162000,""L42 3rd"":815190000,""L45 3rd"":818573000,""L50 3rd"":27622524000,""L51 3rd"":1779441000,""L53 2nd"":6071023000,""L57 3rd"":1054502000,""L58 3rd"":2791338000,""L6 2nd"":16752500000,""L60 2nd"":3469464000,""L64 3rd"":1990364000,""M1 2nd"":2423975000,""M10"":15411735000,""M11"":4008691000,""M12"":2208993000,""M13 2nd"":7947130000,""M14"":2588656000,""M15 2nd"":2811490000,""M16 2nd"":2104947000,""M16 3rd"":12769979000,""M17"":16535406000,""M20 2nd"":18826556000,""M21 2nd"":12579229000,""M21 3rd"":650490000,""M22 2nd"":4218643000,""M23"":46406151000,""M24 2nd"":24025977000,""M25"":9056926000,""M26"":658565000,""M27"":17872837000,""M28 2nd"":1656991000,""M3 2nd"":4055862000,""M4"":4189046000,""M5 2nd"":17373073000,""M6"":11016384000,""M7 2nd"":9596314000,""M8"":44457543000,""M9"":3416963000,""N10 2nd"":1066317000,""N11 2nd"":706789000,""N12 2nd"":2555220000,""N13"":4289000,""N14 2nd"":4530985000,""N15 2nd"":40104630000,""N16 2nd"":7012529000,""N17 2nd"":14259085000,""N19 2nd"":17824983000,""N2 2nd"":1385525000,""N20"":9959422000,""N20 2nd"":713573000,""N21"":2804740000,""N23 2nd"":7586043000,""N25 2nd"":6234390000,""N26 2nd"":2370170000,""N27 2nd"":633464000,""N27 3rd"":4073439000,""N29 2nd"":8347491000,""N3"":11110901000,""N3 2nd"":7628543000,""N30 2nd"":40215463000,""N31 3rd"":9557332000,""N32"":11790463000,""N33"":9306511000,""N34"":10477215000,""N35 2nd"":2582774000,""N36"":31310780000,""N37"":15295664000,""N38"":6713433000,""N39"":1722344000,""N40"":814934000,""N41"":11103570000,""N42"":32132104000,""N43"":12999588000,""N44"":18392666000,""N45"":6790718000,""N46"":2232047000,""N47"":2563707000,""N49"":24607494000,""N5 2nd"":19175020000,""N51"":3037112000,""N52 2nd"":10408154000,""N53"":1537448000,""N55 3rd"":10143445000,""N6"":1907361000,""N6 2nd"":2938907000,""N7 2nd"":3183259000,""N8 2nd"":29071277000,""O1"":32886000,""O2"":3260861000,""P1"":11725484000,""P2"":24933032000,""P3"":8050338000,""R2"":6072458000,""R3 2nd"":17573654000,""R4 2nd"":3728823000,""R5"":4146261000,""R6 2nd"":27550611000,""R7"":10355276000,""S1 2nd"":6779109000,""S10"":1244338000,""S11"":1693098000,""S13 2nd"":7110900000,""S13 3rd"":731253000,""S14"":7781829000,""S15"":1161938000,""S16"":722324000,""S17 3rd"":1996192000,""S19"":1666938000,""S19 2nd"":5248812000,""S2 2nd"":51458223000,""S20"":1633020000,""S20 2nd"":645750000,""S21 2nd"":10216203000,""S22 2nd"":1351561000,""S23 2nd"":4514824000,""S24"":31567661000,""S26"":1075885000,""S27"":9710244000,""S29 2nd"":12781740000,""S3 2nd"":6311967000,""S30 2nd"":4110138000,""S31"":11012411000,""S31 2nd"":1336006000,""S33 2nd"":3239262000,""S35 2nd"":3303983000,""S36"":6276939000,""S37"":10202455000,""S39"":19290646000,""S4"":666781000,""S4 2nd"":3394773000,""S40"":5815399000,""S41"":13151255000,""S42"":295853045000,""S43"":160458769000,""S44"":1307365000,""S45"":1723164000,""S45 2nd"":5870670000,""S46"":647352000,""S48"":812565000,""S49"":111803887000,""S51 2nd"":826882000,""S52 2nd"":1355542000,""S53"":1280210000,""S55"":29723375000,""S56"":117840245000,""S58"":4539807000,""S59"":18021902000,""S6"":27317217000,""S62"":1002022000,""S63"":2536524000,""S8"":4804548000,""S9 2nd"":22932358000,""T1"":1794121000,""T10"":1310912000,""T10 2nd"":10341975000,""T12"":6642568000,""T13 2nd"":13410280000,""T14"":1231000,""T14 2nd"":1466167000,""T15 2nd"":null,""T16"":6133572000,""T16 2nd"":16201025000,""T17"":10959552000,""T18"":760206000,""T2 2nd"":1847695000,""T3 2nd"":24490204000,""T4 2nd"":5924276000,""T5"":1698039000,""T6"":6176821000,""T6 2nd"":1975855000,""T7"":11061193000,""T8 2nd"":1769329000,""T9"":4591554000,""U2 2nd"":745539000,""U3"":5074462000,""U4"":1963832000,""U5 2nd"":1521417000,""U6"":5160558000,""U6 2nd"":6119831000,""V1"":12465935000,""V1 2nd"":992883000,""V10 3rd"":4652878000,""V11 3rd"":7077287000,""V12 3rd"":901028000,""V13 2nd"":31712206000,""V13 2nd 3rd"":18341121000,""V14 3rd"":4936395000,""V15 3rd"":3537795000,""V16 3rd"":6616882000,""V17 3rd"":61962187000,""V18 3rd"":1231857000,""V19 2nd"":2449083000,""V20"":4582686000,""V20 2nd"":8870080000,""V21 2nd"":21935220000,""V22 2nd"":4688077000,""V23 2nd"":1339411000,""V26"":61291471000,""V26 2nd"":1796315000,""V27"":5325996000,""V27 2nd"":2516477000,""V29 2nd"":738797000,""V3"":16149833000,""V30"":40153868000,""V31 2nd"":1893969000,""V32 2nd"":4193936000,""V34 2nd"":18582000000,""V35 2nd"":653669000,""V35 3rd"":1934993000,""V36 3rd"":4525211000,""V37 2nd"":987349661000,""V39 2nd"":52120559000,""V4 2nd"":646031000,""V43 2nd"":2384747000,""V44 3rd"":2184669000,""V45 2nd"":1412146000,""V46 2nd"":17934247000,""V47"":3526617000,""V48"":4964017000,""V49"":19945034000,""V5 3rd"":72482711000,""V50 2nd"":132861000,""V51 2nd"":2467490000,""V54 3rd"":658192000,""V56 2nd"":8627281000,""V57"":19588643000,""V57 2nd"":8772774000,""V59 2nd"":12889075000,""V7"":739875000,""V8"":1009643000,""W10"":13820610000,""W11 2nd"":13279727000,""W12 2nd"":3579241000,""W14 2nd"":12125347000,""W14 3rd"":1639716000,""W15 2nd"":2626020000,""W15 3rd"":1409731000,""W16 3rd"":11166567000,""W3"":9528838000,""W4"":14153899000,""W6 2nd"":3088207000,""W7"":1897027000,""W8 2nd"":913629000,""W9 2nd"":1263357000}"
Total time for 'Accepted + In Progress' in variants containing 'Accepted + Wait - User';The sum of the duration between activity 'Accepted + In Progress' and the end of case where activity 'Accepted + Wait - User occurs;50049.15 days;
Total time since the 'Accepted + In Progress' and 'Accepted + Wait - Implementation' are performed;The sum of the duration between activity 'Accepted + In Progress' and activity 'Accepted + Wait - Implementation';4935.98 days;
Total waiting time to the 'Accepted + In Progress' after a 'Queued + Awaiting Assignment';The sum of the duration between activity 'Queued + Awaiting Assignment' and activity 'Accepted + In Progress';38996.07 days;
Total time it takes 'Accepted + In Progress' after the execution of 'Accepted + Wait - Vendor';The sum of the duration between activity 'Accepted + Wait - Vendor' and activity 'Accepted + In Progress';1993.71 days;
Total time it takes the 'Accepted + In Progress' to be done for cases from 'Brazil';The sum of the duration between activity Accepted + In Progress and the end of the case;55.12 days;
Total resolution time of a case from the first 'Accepted + In Progress';The sum of the duration between activity Accepted + In Progress and the end of the case;90911.07 days;
Minimum time between 'Accepted + In Progress' and 'Completed + Cancelled';The minimum of the duration between activity 'Accepted + In Progress' and activity 'Completed + Cancelled';8.66 hours;
Minimum time until 'Accepted + In Progress' is performed after case creation;The minimum of the duration between the start of the case and activity 'Accepted + In Progress';0.00 seconds;
