Name,Metric,Value,Agrupation
,ERROR: computing metric {},,
Average time from Declaration FOR_APPROVAL by SUPERVISOR to Declaration FINAL_APPROVED by SUPERVISOR,The average of the duration between activity 'Declaration FOR_APPROVAL by SUPERVISOR' and activity 'Declaration FINAL_APPROVED by SUPERVISOR',,
Average time from Declaration SUBMITTED by EMPLOYEE to Declaration FOR_APPROVAL by SUPERVISOR,The average of the duration between activity 'Declaration SUBMITTED by EMPLOYEE' and activity 'Declaration FOR_APPROVAL by SUPERVISOR',0:00:03,
Total time spent in Declaration FOR_APPROVAL by SUPERVISOR across all cases,The sum of the duration between activity Declaration FOR_APPROVAL by SUPERVISOR and the end of the case,19:02:47,
Minimum time from Declaration FOR_APPROVAL by SUPERVISOR to Request Payment,The minimum of the duration between activity 'Declaration FOR_APPROVAL by SUPERVISOR' and activity 'Request Payment',,
Average resolution time of Declaration FOR_APPROVAL by SUPERVISOR,The average of the duration between activity Declaration FOR_APPROVAL by SUPERVISOR and the end of the case,19:02:47,
Total resolution time of Declaration FOR_APPROVAL by SUPERVISOR across all variants,The sum of the duration between activity Declaration FOR_APPROVAL by SUPERVISOR and the end of the case,19:02:47,
Minimum resolution time of Declaration FOR_APPROVAL by SUPERVISOR across all variants,The minimum of the duration between activity Declaration FOR_APPROVAL by SUPERVISOR and the end of the case,19:02:47,
Average time between Declaration FOR_APPROVAL by SUPERVISOR and Payment Handled,The average of the duration between activity 'Declaration FOR_APPROVAL by SUPERVISOR' and activity 'Payment Handled',,
Total time from Declaration FOR_APPROVAL by SUPERVISOR to Payment Handled across all cases,The sum of the duration between activity 'Declaration FOR_APPROVAL by SUPERVISOR' and activity 'Payment Handled',,
Average waiting time to Declaration FOR_APPROVAL by SUPERVISOR from Declaration SUBMITTED by EMPLOYEE,The average of the duration between activity 'Declaration SUBMITTED by EMPLOYEE' and activity 'Declaration FOR_APPROVAL by SUPERVISOR',0:00:03,
Average time it takes Declaration FOR_APPROVAL by SUPERVISOR after Declaration APPROVED by ADMINISTRATION,The average of the duration between activity 'Declaration APPROVED by ADMINISTRATION' and activity 'Declaration FOR_APPROVAL by SUPERVISOR',,
Total time it takes from Declaration FOR_APPROVAL by SUPERVISOR to Declaration FINAL_APPROVED by SUPERVISOR across all cases,The sum of the duration between activity 'Declaration FOR_APPROVAL by SUPERVISOR' and activity 'Declaration FINAL_APPROVED by SUPERVISOR',,
Minimum time between Declaration FOR_APPROVAL by SUPERVISOR and Declaration FINAL_APPROVED by SUPERVISOR,The minimum of the duration between activity 'Declaration FOR_APPROVAL by SUPERVISOR' and activity 'Declaration FINAL_APPROVED by SUPERVISOR',,
Average time from Declaration FOR_APPROVAL by SUPERVISOR to Declaration APPROVED by BUDGET OWNER,The average of the duration between activity 'Declaration FOR_APPROVAL by SUPERVISOR' and activity 'Declaration APPROVED by BUDGET OWNER',,
Minimum time to Declaration FOR_APPROVAL by SUPERVISOR grouped by case:BudgetNumber,The average of the duration between activity 'Declaration FOR_APPROVAL by SUPERVISOR' and the end of case grouped by the last value of case:BudgetNumber,budget 86566:0 days 19:02:47,"{""budget 86566"":68567000}"
Declaration FOR_APPROVAL by SUPERVISOR Cycle Time across different variants,The sum of the duration between activity Declaration FOR_APPROVAL by SUPERVISOR and the end of the case,19:02:47,
Total time from Declaration FOR_APPROVAL by SUPERVISOR to Declaration REJECTED by SUPERVISOR,The sum of the duration between activity 'Declaration FOR_APPROVAL by SUPERVISOR' and activity 'Declaration REJECTED by SUPERVISOR',,
Minimum time from Declaration FOR_APPROVAL by SUPERVISOR to Declaration APPROVED by PRE_APPROVER,The minimum of the duration between activity 'Declaration FOR_APPROVAL by SUPERVISOR' and activity 'Declaration APPROVED by PRE_APPROVER',,
