Name,Metric,Value,Agrupation
,ERROR: computing metric {},,
Frequency of \Queued + Awaiting Assignment\ leading directly to \Accepted + In Progress\,Frequency of activity 'Queued + Awaiting Assignment' for cases where activity 'Accepted + In Progress' occurs,4505,
Percentage of incidents resolved after being in \Queued + Awaiting Assignment\ state,Percentage of 'Queued + Awaiting Assignment' out of all 'Completed + Resolved',0.8,
Number of \Queued + Awaiting Assignment\ activities followed by \Completed + Resolved\,Number of 'Queued + Awaiting Assignment' activities for cases where activity 'Completed + Resolved' occurs,10761,
Percentage of \Queued + Awaiting Assignment\ out of all activities in the event log,Percentage of 'Queued + Awaiting Assignment' out of all cases,0.6,
Frequency of \Queued + Awaiting Assignment\ preceding \Accepted + Wait - User\,Frequency of activity 'Queued + Awaiting Assignment' for cases where activity 'Accepted + Wait - User' occurs,2129,
Percentage of \Queued + Awaiting Assignment\ followed by \Accepted + Assigned\,Percentage of 'Queued + Awaiting Assignment' out of all 'Accepted + Assigned',0.94,
Number of times \Queued + Awaiting Assignment\ occurs before \Accepted + Wait - Implementation\,Number of 'Queued + Awaiting Assignment' activities for cases where activity 'Accepted + Wait - Implementation' occurs,1243,
Percentage of \Queued + Awaiting Assignment\ leading to \Completed + Closed\ without \Accepted + In Progress\,Percentage of 'Queued + Awaiting Assignment' out of all 'Completed + Closed',0.8,
Frequency of \Queued + Awaiting Assignment\ in variants leading to \Completed + Resolved\ within the shortest performance time,Frequency of activity 'Queued + Awaiting Assignment' for cases where activity 'Completed + Resolved' occurs,4508,
Percentage of \Queued + Awaiting Assignment\ activities that are followed by any activity within the same case in less than 24 hours,"ERROR: computing metric {'count': ""activity == 'Queued + Awaiting Assignment'"", 'metric_condition': '< 24 hours', 'aggregation': 'percentage'}",,
Frequency of \Queued + Awaiting Assignment\ followed by \Completed + Cancelled\,Frequency of activity 'Queued + Awaiting Assignment' for cases where activity 'Completed + Cancelled' occurs,0,
Percentage of \Queued + Awaiting Assignment\ in cases with high impact products,Percentage of 'Queued + Awaiting Assignment' out of all cases,,
"Number of \Queued + Awaiting Assignment\ activities made per year, showing a trend over time","ERROR: computing metric {'count': ""activity == 'Queued + Awaiting Assignment'"", 'aggregation': 'total', 'group_by': 'year'}",,
Percentage of \Queued + Awaiting Assignment\ activities that lead to a change in the assigned resource before the next activity,"ERROR: computing metric {'count': ""activity == 'Queued + Awaiting Assignment'"", 'metric_condition': '> 0', 'aggregation': 'percentage', 'filter': 'org:resource != org:resource'}",,
