Name,Metric,Value,Agrupation
,ERROR: computing metric {},,
Average resolution time of 'Unmatched + Unmatched' cases,The average of the duration between activity Unmatched + Unmatched and the end of the case,"10 days, 2:19:37.800000",
Median duration from 'Unmatched + Unmatched' to 'Completed + In Call',The average of the duration between activity 'Unmatched + Unmatched' and activity 'Completed + In Call',,
Average duration from 'Accepted + In Progress' to 'Unmatched + Unmatched',The average of the duration between activity 'Accepted + In Progress' and activity 'Unmatched + Unmatched',"3 days, 10:08:46.600000",
Total duration of 'Unmatched + Unmatched' activities in the event log,The sum of the duration between activity Unmatched + Unmatched and the end of the case,"50 days, 11:38:09",
Longest duration of a single 'Unmatched + Unmatched' activity,the maximum of the duration between the first time instant when `ACTIVITY` == 'Unmatched + Unmatched' and the last time instant when <ppinot4py.model.states.RuntimeState object at 0x000002583FC292D0> - AppliesTo.PROCESS,"20 days, 10:11:49",
Shortest duration of a single 'Unmatched + Unmatched' activity,The minimum of the duration between activity Unmatched + Unmatched and the end of the case,"7 days, 8:40:08",
Average duration between 'Unmatched + Unmatched' and the next activity,The average of the duration between activity Unmatched + Unmatched and the end of the case,"10 days, 2:19:37.800000",
Total duration from 'Unmatched + Unmatched' to 'Completed + Resolved',The sum of the duration between activity 'Unmatched + Unmatched' and activity 'Completed + Resolved',"13 days, 3:06:25",
Duration variance of 'Unmatched + Unmatched' across all cases,The average of the duration between activity Unmatched + Unmatched and the end of the case,"10 days, 2:19:37.800000",
Average time until 'Unmatched + Unmatched' is performed after 'Queued + Awaiting Assignment',The average of the duration between activity 'Queued + Awaiting Assignment' and activity 'Unmatched + Unmatched',"5 days, 13:01:52",
Total time from 'Unmatched + Unmatched' to 'Completed + Closed' across all cases,The sum of the duration between activity 'Unmatched + Unmatched' and activity 'Completed + Closed',"50 days, 11:38:09",
Average duration from 'Unmatched + Unmatched' to any 'Accepted + Wait' status,The average of the duration between activity 'Unmatched + Unmatched' and activity 'Accepted + Wait',,
Comparison of average duration: 'Unmatched + Unmatched' vs 'Accepted + In Progress',The average of the duration between activity 'Unmatched + Unmatched' and activity 'Accepted + In Progress',4:45:04,
Comparison of total duration: 'Unmatched + Unmatched' vs 'Completed + In Call',The sum of the duration between activity 'Unmatched + Unmatched' and activity 'Completed + In Call',,
Minimum duration from 'Unmatched + Unmatched' to 'Completed + Resolved',The minimum of the duration between activity 'Unmatched + Unmatched' and activity 'Completed + Resolved',0:04:19,
Maximum duration from 'Unmatched + Unmatched' to 'Completed + Closed',The maximum of the duration between activity 'Unmatched + Unmatched' and activity 'Completed + Closed',"20 days, 10:11:49",
Average duration from 'Unmatched + Unmatched' to the end of the case,The average of the duration between activity Unmatched + Unmatched and the end of the case,"10 days, 2:19:37.800000",
Time until resolution after 'Unmatched + Unmatched' for high impact cases,The average of the duration between activity Unmatched + Unmatched and the end of the case,,
