Name;Metric;Value;Agrupation
Average time from Accepted + In Progress to Completed + Resolved;The average of the duration between activity 'Accepted + In Progress' and activity 'Completed + Resolved';11.02 days;
Average time between Accepted + In Progress and Completed + Resolved;The average of the duration between activity 'Accepted + In Progress' and activity 'Completed + Resolved';11.02 days;
Average time until Completed + Resolved is performed;The average of the duration between the start of the case and activity 'Completed + Resolved';11.04 days;
Average time to Completed + Resolved grouped by resource;The average of the duration between the start of the case and activity 'Completed + Resolved';Abhijit:10.58 days;"{""Abhijit"":913797000,""Adenilson"":null,""Agata"":null,""Agnieszka"":null,""Akanksha"":344103000,""Alejandro"":null,""Alex"":null,""Alexander"":null,""Alexandre"":null,""Alexsandra"":null,""Aline"":1298740000,""Anand"":1019881000,""Anatolij"":1643827000,""Ander"":null,""Anders"":203023000,""Anderson"":null,""Andreas"":null,""Angelica"":null,""Angelo"":252726000,""Anil"":936034000,""Anna"":null,""Anna-Lisa"":null,""Anton"":371379000,""Apryl"":1539358000,""Archil"":919909750,""Astrid"":null,""Aurangzeb"":null,""Aurelien"":null,""Ayumi"":null,""Azusa"":null,""Berit"":1244936500,""Bernard"":null,""Bernard Lo"":1550508000,""Bertil"":1063688000,""Blazej"":1032152000,""Brecht"":null,""Bruna"":null,""Bryan"":null,""Carl"":null,""Caroline"":null,""Catherine"":null,""Cezary"":1912605500,""Charlotte"":1342639500,""Christina"":null,""Christoffer"":null,""Christopher"":8420885727,""Christos"":926134000,""Cristian"":null,""Daniel"":655574666,""Dauri"":340394000,""Davi"":null,""David"":null,""Dawid"":419708000,""Debasish"":null,""Denny"":1541408000,""Didier Cla"":null,""Diego"":null,""Dinesh"":945375000,""Edison"":null,""Elena"":null,""Ellen"":null,""Ellist"":null,""Emil"":1729588947,""Eric"":null,""Erik"":null,""Eva"":653206500,""Evandro"":null,""Felippe"":null,""Filip"":null,""Frank"":null,""Fredrik"":374282333,""Frida"":null,""Gael"":null,""Gagan"":1010625000,""Georges"":null,""Grzegorz"":938217000,""Gustavo"":null,""Guy"":null,""Halby"":1642817000,""Hari"":1526953500,""Hebert"":null,""Henk"":null,""Heverton"":null,""Himanshu"":944475000,""Howard"":null,""Hwei Ling"":null,""H\u00e5kan"":null,""Imran"":null,""Izabela"":951769500,""J Louis"":1470007000,""Jacek"":154571500,""James"":432858500,""Jan"":null,""Janice"":null,""Jaroslaw"":1039836000,""Jason"":952688000,""Jay"":null,""Jenny"":188403000,""Jeremy"":428958000,""Jeroen"":null,""Jinos"":null,""Joakim"":null,""Joanna"":null,""Joe"":1576298000,""Joel"":null,""Johan"":358003000,""Johanna"":934409000,""John"":null,""Jonas"":762552555,""Jorn"":591342400,""Josef"":null,""Joseph"":null,""Josh"":null,""Joshua"":null,""Julius"":1322491000,""Kamila"":null,""Kanumuru"":942186000,""Karolina"":null,""Karoly"":null,""Katia"":3102349571,""Kave"":null,""Kelly"":null,""Konrad"":1288323000,""Kristoffer"":null,""Krzysztof"":382013285,""Kwewat"":342291000,""Kwong"":null,""Laleh"":567849500,""Lars"":null,""Laurent"":null,""Lierson"":null,""Linus"":null,""MUDIT"":338318000,""Malgorzata"":1202654333,""Malin"":null,""Manuel"":449997000,""Marc"":1194177000,""Marc Stephane"":null,""Marcin"":197193705,""Marco"":null,""Marcos"":740295000,""Marcus"":null,""Mario Alberto"":331146000,""Mariusz"":1044930000,""Marta"":350416000,""Martin"":1648381000,""Mateusz"":377138600,""Mats"":342847000,""Matt"":339190000,""Mattia"":null,""Mattias"":null,""May"":null,""Megha"":431037000,""Melekia"":null,""Micael"":null,""Michael"":3330826250,""Mikael"":null,""Mike"":null,""Moniece"":null,""Monika"":814197500,""Morgan"":1051310000,""Muthu"":1196909350,""Mythri"":null,""Namita"":900282000,""Natalia"":485596500,""Nicklas"":null,""Nicky"":684999500,""Niklas"":693958000,""Noel"":null,""Olga"":1157371454,""Olivier"":954860000,""Olof"":null,""Pachha"":null,""Partner"":5141000,""Patricia"":null,""Patryk"":913545333,""Paul"":null,""Pawel"":733231681,""Per"":null,""Pernilla"":944762000,""Peter"":null,""Petri"":null,""Pia"":null,""Pierre"":1037237000,""Piotr"":675845000,""Pongsak"":null,""Pontus"":null,""Prithi"":581646000,""Przemyslaw"":369423333,""P\u00e4r"":419821000,""Rafal"":796362142,""Ranveer"":449646000,""Rasmus"":null,""Renaat"":null,""Reza"":null,""Riitta"":813489500,""Robert"":null,""Roberto"":276070000,""Robin"":null,""Royal"":838601800,""Ryan"":null,""Sadia"":null,""Sam"":null,""Sanderson"":null,""Sandra"":null,""Sanna"":null,""Santosh"":5155653000,""Sara"":null,""Sarah"":null,""Scott"":null,""Sebastian"":null,""Shuwen"":null,""Shylaja"":602609750,""Siebel"":927519480,""Simon"":null,""Sophia"":1902640000,""Sreejith"":817347375,""Subhash"":946823000,""Sudhakar Moses"":744619153,""Sudhir"":990802666,""Sue"":null,""Sunny"":null,""Sven"":315430000,""Tadeusz"":null,""Thierry"":null,""Thomas"":945472000,""Timothy"":530405600,""Tobias"":null,""Tomas"":null,""Tomasz"":null,""Tommi"":null,""Torbj\u00f6rn"":null,""Torkel"":939110000,""Tracy"":null,""Trish"":null,""Uguisu"":null,""Ulf"":348150000,""Ulrika"":null,""Urszula"":null,""Vaibhav"":1316453000,""Valentin"":null,""Valeria"":null,""Vandana"":978442555,""Vanessa"":null,""Victor"":null,""Vijay"":688050714,""Vikash"":null,""Vinayakaiah"":1006048000,""Vincent"":null,""Vivian"":null,""Wesley"":null,""Yoko"":null,""Youngchul"":317168000,""Yukie"":null,""Yvan"":1054709000,""Zoi"":null}"
Average time for Completed + Resolved;The average of the duration between activity Completed + Resolved and the end of the case;6.12 days;
Average time since the Accepted + In Progress and Completed + Resolved are performed;The average of the duration between activity 'Accepted + In Progress' and activity 'Completed + Resolved';11.02 days;
Average waiting time to the Completed + Resolved;The average of the duration between the start of the case and activity 'Completed + Resolved';11.04 days;
Average time it takes Completed + Resolved after the execution of Accepted + In Progress;The average of the duration between activity 'Accepted + In Progress' and activity 'Completed + Resolved';11.02 days;
Average time it takes the Completed + Resolved to be done;The average of the duration between activity Completed + Resolved and the end of the case;6.12 days;
Total time from Accepted + In Progress to Completed + Resolved;The sum of the duration between activity 'Accepted + In Progress' and activity 'Completed + Resolved';62203.30 days;
Total time between Accepted + In Progress and Completed + Resolved;The sum of the duration between activity 'Accepted + In Progress' and activity 'Completed + Resolved';62203.30 days;
Total time until Completed + Resolved is performed;The sum of the duration between the start of the case and activity 'Completed + Resolved';62533.72 days;
Total time to Completed + Resolved grouped by country;The sum of the duration between the start of the case and activity 'Completed + Resolved';0:56510.04 days;"{""0"":4882467686000,""Australia"":null,""Belgium"":90551882000,""Brazil"":4186432000,""Canada"":2231414000,""China"":null,""France"":6081394000,""INDIA"":84201143000,""Japan"":25778265000,""Korea"":317168000,""MALAYSIA"":null,""POLAND"":96403831000,""RUSSIAN FEDERATION"":null,""Sweden"":201997879000,""THAILAND"":342291000,""USA"":8354237000,""United Kingdom"":null}"
Total time for Completed + Resolved;The sum of the duration between activity Completed + Resolved and the end of the case;34669.87 days;
Total time since the Accepted + In Progress and Completed + Resolved are performed;The sum of the duration between activity 'Accepted + In Progress' and activity 'Completed + Resolved';62203.30 days;
Total waiting time to the Completed + Resolved;The sum of the duration between the start of the case and activity 'Completed + Resolved';62533.72 days;
Total time it takes Completed + Resolved after the execution of Accepted + In Progress;The sum of the duration between activity 'Accepted + In Progress' and activity 'Completed + Resolved';62203.30 days;
Total time it takes the Completed + Resolved to be done;The sum of the duration between activity Completed + Resolved and the end of the case;34669.87 days;
Total resolution time of Completed + Resolved;The sum of the duration between activity Completed + Resolved and the end of the case;34669.87 days;
Minimum time between Accepted + In Progress and Completed + Resolved;The minimum of the duration between activity 'Accepted + In Progress' and activity 'Completed + Resolved';7.00 seconds;
Minimum time until Completed + Resolved is performed;The minimum of the duration between the start of the case and activity 'Completed + Resolved';7.00 seconds;
Minimum time to Completed + Resolved grouped by impact;The minimum of the duration between the start of the case and activity 'Completed + Resolved';High:20.00 seconds;"{""High"":20000,""Low"":46000,""Major"":11174000,""Medium"":7000}"
Minimum time for Completed + Resolved;The minimum of the duration between activity Completed + Resolved and the end of the case;0.00 seconds;
Minimum time since the Accepted + In Progress and Completed + Resolved are performed;The minimum of the duration between activity 'Accepted + In Progress' and activity 'Completed + Resolved';7.00 seconds;
Minimum waiting time to the Completed + Resolved;The minimum of the duration between the start of the case and activity 'Completed + Resolved';7.00 seconds;
Minimum time it takes Completed + Resolved after the execution of Accepted + In Progress;The minimum of the duration between activity 'Accepted + In Progress' and activity 'Completed + Resolved';7.00 seconds;
Minimum time it takes the Completed + Resolved to be done;The minimum of the duration between activity Completed + Resolved and the end of the case;0.00 seconds;
Minimum resolution time of Completed + Resolved;The minimum of the duration between activity Completed + Resolved and the end of the case;0.00 seconds;
Percentage of time spent in Completed + Resolved;The average of the duration between activity Completed + Resolved and the end of the case;6.12 days;
Time between the Accepted + In Progress and the Completed + Resolved;The average of the duration between activity 'Accepted + In Progress' and activity 'Completed + Resolved';11.02 days;
Elapsed time between Accepted + In Progress and Completed + Resolved;The average of the duration between activity 'Accepted + In Progress' and activity 'Completed + Resolved';11.02 days;
Time until Completed + Resolved;The average of the duration between the start of the case and activity 'Completed + Resolved';11.04 days;
