Name;Metric;Value;Agrupation
Average time for Accepted + Assigned across all process variants containing this activity;The average of the duration between activity Accepted + Assigned and the end of the case;19.10 days;
Total time spent in Accepted + Assigned when followed by Completed + In Call versus when followed by Completed + Resolved;The sum of the duration between activity 'Accepted + Assigned' and activity 'Completed + In Call';30.00 seconds;
Minimum time for Accepted + Assigned in variants that include Completed + In Call;The minimum of the duration between activity Accepted + Assigned and the end of the case;30.00 seconds;
Cycle time of Accepted + Assigned grouped by country;The average of the duration between activity 'Accepted + Assigned' and the end of case grouped by the last value of organization country;0:25.70 days;"{""0"":2220073400,""SE"":683024000,""au"":1855275083,""be"":1268891184,""br"":1010773132,""ca"":1166047615,""cl"":2232832500,""cn"":1706054764,""de"":9925338500,""fr"":2366815876,""gb"":948509000,""in"":1116940161,""jp"":1058269500,""kr"":2165019416,""my"":null,""nl"":16696702852,""pe"":null,""pl"":894206315,""ru"":1572573705,""se"":1887283584,""th"":null,""tr"":null,""us"":1136135410}"
Time from Accepted + Assigned to Completed + In Call in variants where both activities occur consecutively;The average of the duration between activity 'Accepted + Assigned' and activity 'Completed + In Call';30.00 seconds;
Time between Queued + Awaiting Assignment and Accepted + Assigned in variants that later lead to Completed + In Call;The average of the duration between activity 'Queued + Awaiting Assignment' and activity 'Accepted + Assigned';4.81 days;
Elapsed time from case start to Accepted + Assigned in cases that eventually perform Completed + In Call;The average of the duration between activity 'Accepted + Assigned' and the end of case where activity 'Completed + In Call occurs;13.46 days;
Time of Accepted + Assigned when it occurs after an Accepted + Wait - User versus after a Queued + Awaiting Assignment;The average of the duration between activity 'Accepted + Wait - User' and activity 'Accepted + Assigned';10.78 days;
Total time for Accepted + Assigned in the variant: Accepted + In Progress → Accepted + In Progress → Queued + Awaiting Assignment → Accepted + In Progress → Accepted + Assigned → Accepted + In Progress → Completed + Resolved → Completed + Closed;The sum of the duration between activity 'Accepted + Assigned' and the end of case where activity 'Completed + Resolved occurs;34920.74 days;
Time from Accepted + Assigned to the next occurrence of Accepted + In Progress in variants that include Completed + In Call downstream;The average of the duration between activity 'Accepted + Assigned' and activity 'Accepted + In Progress';5.47 days;
Time between Accepted + Assigned and Completed + In Call when they appear in the same case but not consecutively;The average of the duration between activity 'Accepted + Assigned' and activity 'Completed + In Call';30.00 seconds;
Minimum time for Accepted + Assigned in high-frequency variants (frequency > 100) that do not contain Completed + In Call;The minimum of the duration between activity Accepted + Assigned and the end of the case;30.00 seconds;
Time from the prior Accepted + In Progress to Accepted + Assigned in variants that later execute Completed + In Call;The average of the duration between activity 'Accepted + In Progress' and activity 'Accepted + Assigned';8.18 days;
Total duration of Accepted + Assigned across all cases that also contain Completed + In Call, regardless of order;The sum of the duration between activity 'Accepted + Assigned' and the end of case where activity 'Completed + In Call occurs;470.98 days;
Cycle time of Accepted + Assigned in cases handled by resource groups in France compared to Brazil;The average of the duration between activity 'Accepted + Assigned' and the end of case grouped by the last value of resource country;0:19.41 days;"{""0"":1676872732,""Australia"":null,""Belgium"":4554373615,""Brazil"":485371000,""Canada"":null,""China"":30000,""France"":960279500,""INDIA"":784420125,""Japan"":3002065000,""Korea"":317168000,""MALAYSIA"":null,""POLAND"":688340765,""RUSSIAN FEDERATION"":null,""Sweden"":1652290200,""THAILAND"":null,""USA"":746080500,""United Kingdom"":null}"
