Name;Metric;Value;Agrupation
Percentage of SW-AE Assign Reviewers out of all activity executions in the event log;Percentage of 'SW-AE Assign Reviewers' out of all cases;0.49;
Frequency of SW-AE Assign Reviewers occurrences across all cases;Number of 'SW-AE Assign Reviewers' activities;143.0;
Percentage of variants where SW-AE Assign Reviewers appears at least once;Percentage of 'SW-AE Assign Reviewers' out of all cases;0.49;
Frequency of SW-AE Assign Reviewers followed by SW-Reviewer Agreed;Number of 'SW-AE Assign Reviewers' activities for cases where activity 'SW-Reviewer Agreed' occurs;141.0;
Percentage of SW-AE Assign Reviewers that are followed by SW-Reviewer Declined;Percentage of 'SW-AE Assign Reviewers' out of all 'SW-Reviewer Declined';0.97;
Frequency of SW-AE Assign Reviewers preceded by SW-Initial Reviewer Selection;Number of 'SW-AE Assign Reviewers' activities for cases where activity 'SW-Initial Reviewer Selection' occurs;141.0;
Percentage of SW-AE Assign Reviewers occurring after SW-Reviewer Selection is due in 1 week;Percentage of 'SW-AE Assign Reviewers' out of all 'SW-Reviewer Selection is due in 1 week';0.79;
Frequency of SW-AE Assign Reviewers in cases that eventually lead to SW-EIC Accept;Number of 'SW-AE Assign Reviewers' activities for cases where activity 'SW-EIC Accept' occurs;0.0;
Percentage of SW-AE Assign Reviewers that occur more than once in the same case;the average of the function base > 1 where base is the number of times `ACTIVITY` == 'SW-AE Assign Reviewers';0.4;
Frequency of SW-AE Assign Reviewers compared to SW-Reviewer Agreed;Number of 'SW-AE Assign Reviewers' activities for cases where activity 'SW-Reviewer Agreed' occurs;141.0;
Percentage of SW-AE Assign Reviewers that occur after a reviewer becomes unavailable (SW-Reviewer Unavailable);Percentage of 'SW-AE Assign Reviewers' out of all 'SW-Reviewer Unavailable';1.0;
Percentage of SW-AE Assign Reviewers that are part of loops involving repeated reviewer assignment attempts;the average of the function base > 1 where base is the number of times `ACTIVITY` == 'SW-AE Assign Reviewers';0.4;
Percentage of SW-AE Assign Reviewers that directly precede SW-Awaiting EIC Decision without intermediate reviewer responses;Percentage of 'SW-AE Assign Reviewers' out of all 'SW-Awaiting EIC Decision';0.76;
Frequency of SW-AE Assign Reviewers in long-running cases (performance > median variant duration);Number of 'SW-AE Assign Reviewers' activities;143.0;
Frequency of SW-AE Assign Reviewers in variants that include SW-AE Recommendation overdue;Number of 'SW-AE Assign Reviewers' activities for cases where activity 'SW-AE Recommendation overdue' occurs;6.0;
Percentage of SW-AE Assign Reviewers that are followed within 7 days by any reviewer response (SW-Reviewer Agreed, SW-Reviewer Declined, or SW-Reviewer No Response);"ERROR: computing metric {'count': activity == 'SW-AE Assign Reviewers'"", 'metric_condition': '> 0', 'aggregation': 'percentage', 'filter': ""activity == 'SW-Reviewer Agreed' or activity == 'SW-Reviewer Declined' or activity == 'SW-Reviewer No Response'""}""";;
Frequency of SW-AE Assign Reviewers in variants that include reminder activities (e.g., Reviewer Invitation Reminder 1 or 2);"ERROR: computing metric {'count': activity == 'SW-AE Assign Reviewers'"", 'aggregation': 'total', 'filter': ""activity == 'Reviewer Invitation Reminder 1' or activity == 'Reviewer Invitation Reminder 2'""}""";;
Frequency of SW-AE Assign Reviewers in cases resulting in rejection (SW-EIC Reject or SW-EIC Reject & Resubmit);"ERROR: computing metric {'count': activity == 'SW-AE Assign Reviewers'"", 'aggregation': 'total', 'filter': ""activity == 'SW-EIC Reject' or activity == 'SW-EIC Reject & Resubmit'""}""";;
Frequency of SW-AE Assign Reviewers relative to the total number of reviewer-related activities (e.g., SW-Reviewer Agreed, SW-Reviewer Declined, SW-Reviewer No Response, SW-Reviewer Unavailable);"ERROR: computing metric {'count': activity == 'SW-AE Assign Reviewers'"", 'aggregation': 'total', 'filter': ""activity == 'SW-Reviewer Agreed' or activity == 'SW-Reviewer Declined' or activity == 'SW-Reviewer No Response' or activity == 'SW-Reviewer Unavailable'""}""";;
Percentage of SW-AE Assign Reviewers occurring after an editor change (Assign a Different Editor or Unassign Editor);"ERROR: computing metric {'count': activity == 'SW-AE Assign Reviewers'"", 'metric_condition': '> 0', 'aggregation': 'percentage', 'filter': ""activity == 'Assign a Different Editor' or activity == 'Unassign Editor'""}""";;
