Name;Metric;Value;Agrupation
Frequency of 'SW-Reviewer Selection is due in 1 week' followed by 'SW-AE Assign Reviewers';Frequency of activity 'SW-Reviewer Selection is due in 1 week' for cases where activity 'SW-AE Assign Reviewers' occurs;33.0;
Percentage of manuscripts that have 'SW-Reviewer Selection is due in 1 week' occurring before 'SW-Reviewer Agreed';Percentage of 'SW-Reviewer Selection is due in 1 week' out of all 'SW-Reviewer Agreed';0.72;
Number of times 'SW-Reviewer Selection is due in 1 week' occurs in the most frequent process variant;Number of 'SW-Reviewer Selection is due in 1 week' activities;43.0;
Frequency of 'SW-Reviewer Selection is due in 1 week' in relation to 'SW-Reviewer Selection is due in 3 days';Frequency of activity 'SW-Reviewer Selection is due in 1 week' for cases where activity 'SW-Reviewer Selection is due in 3 days' occurs;24.0;
Percentage of 'SW-Reviewer Selection is due in 1 week' that lead to a 'SW-EIC Major Revision' decision;Percentage of 'SW-Reviewer Selection is due in 1 week' out of all 'SW-EIC Major Revision';0.53;
Number of 'SW-Reviewer Selection is due in 1 week' activities that precede 'Reviewer Invitation Reminder 1';Number of 'SW-Reviewer Selection is due in 1 week' activities for cases where activity 'Reviewer Invitation Reminder 1' occurs;32.0;
Percentage of 'SW-Reviewer Selection is due in 1 week' followed by any reviewer agreement within 2 weeks;Percentage of 'SW-Reviewer Selection is due in 1 week' out of all 'SW-Reviewer Agreed';0.72;
Frequency of 'SW-Reviewer Selection is due in 1 week' in manuscripts that eventually get accepted ('RW-EIC Accept');Frequency of activity 'SW-Reviewer Selection is due in 1 week' for cases where activity 'RW-EIC Accept' occurs;11.0;
Percentage of 'SW-Reviewer Selection is due in 1 week' in manuscripts that exceed the plagiarism threshold ('Plagiarism Percent Match Threshold Exceeded');Percentage of 'SW-Reviewer Selection is due in 1 week' out of all 'Plagiarism Percent Match Threshold Exceeded';0.41;
Number of 'SW-Reviewer Selection is due in 1 week' activities that are followed by 'SW-Reviewer Selection is now due';Number of 'SW-Reviewer Selection is due in 1 week' activities for cases where activity 'SW-Reviewer Selection is now due' occurs;13.0;
Percentage of 'SW-Reviewer Selection is due in 1 week' in relation to all activities performed by the SYSTEM performer;Percentage of 'SW-Reviewer Selection is due in 1 week' out of all cases;0.45;
Frequency of 'SW-Reviewer Selection is due in 1 week' in manuscripts that require major revisions ('SW-EIC Major Revision');Frequency of activity 'SW-Reviewer Selection is due in 1 week' for cases where activity 'SW-EIC Major Revision' occurs;8.0;
Percentage of 'SW-Reviewer Selection is due in 1 week' followed by 'SW-Reviewer Declined';Percentage of 'SW-Reviewer Selection is due in 1 week' out of all 'SW-Reviewer Declined';0.66;
Number of 'SW-Reviewer Selection is due in 1 week' activities that occur before 'SW-Awaiting AE Recommendation';Number of 'SW-Reviewer Selection is due in 1 week' activities for cases where activity 'SW-Awaiting AE Recommendation' occurs;22.0;
Percentage of 'SW-Reviewer Selection is due in 1 week' in the context of the ACM journal review process;Percentage of 'SW-Reviewer Selection is due in 1 week' out of all cases;0.45;
Frequency of 'SW-Reviewer Selection is due in 1 week' leading to 'SW-Reviewer No Response';Frequency of activity 'SW-Reviewer Selection is due in 1 week' for cases where activity 'SW-Reviewer No Response' occurs;4.0;
Percentage of 'SW-Reviewer Selection is due in 1 week' activities that result in a change of editor ('Assign a Different Editor');Percentage of 'SW-Reviewer Selection is due in 1 week' out of all 'Assign a Different Editor';0.73;
Percentage of 'SW-Reviewer Selection is due in 1 week' in manuscripts that are eventually withdrawn ('Manuscript is Withdrawn');Percentage of 'SW-Reviewer Selection is due in 1 week' out of all 'Manuscript is Withdrawn';0.5;
Percentage of 'SW-Reviewer Selection is due in 1 week' out of all selection-related activities;Percentage of 'SW-Reviewer Selection is due in 1 week' out of all 'SW-Initial Reviewer Selection';0.7;
Number of 'SW-Reviewer Selection is due in 1 week' activities that precede any form of manuscript submission confirmation;Number of 'SW-Reviewer Selection is due in 1 week' activities for cases where activity 'Original Manuscript Submission Confirmation' occurs;42.0;
