Name,Metric,Value,Agrupation
,ERROR: computing metric {},,
Frequency of 'SW-Checklist Completion is due in three days' before 'SW-Checklist Completed',Frequency of activity 'SW-Checklist Completion is due in three days' for cases where activity 'SW-Checklist Completed' occurs,30.0,
Percentage of cases including 'SW-Checklist Completion is due in three days' out of all cases,Percentage of 'SW-Checklist Completion is due in three days' out of all cases,0.33,
Number of times 'SW-Checklist Completion is due in three days' occurs before 'SW-Awaiting AE Assignment',Frequency of activity 'SW-Checklist Completion is due in three days' for cases where activity 'SW-Awaiting AE Assignment' occurs,14.0,
Percentage of 'SW-Checklist Completion is due in three days' followed by 'SW-Checklist Completed' out of all occurrences of 'SW-Checklist Completion is due in three days',Percentage of 'SW-Checklist Completion is due in three days' out of all 'SW-Checklist Completed',0.37,
Frequency of 'SW-Checklist Completion is due in three days' in relation to 'Original Manuscript Submission Confirmation',Frequency of activity 'SW-Checklist Completion is due in three days' for cases where activity 'Original Manuscript Submission Confirmation' occurs,30.0,
Percentage of 'SW-Checklist Completion is due in three days' occurrences that lead to 'SW-EIC Reject',Percentage of 'SW-Checklist Completion is due in three days' out of all 'SW-EIC Reject',0.26,
Number of variants including 'SW-Checklist Completion is due in three days',Frequency of activity 'SW-Checklist Completion is due in three days',31.0,
Percentage of 'SW-Checklist Completion is due in three days' followed by any activity within 24 hours,Percentage of 'SW-Checklist Completion is due in three days' out of all cases,0.33,
Frequency of 'SW-Checklist Completion is due in three days' as a precursor to 'SW-AE Assign Reviewers',Frequency of activity 'SW-Checklist Completion is due in three days' for cases where activity 'SW-AE Assign Reviewers' occurs,18.0,
Percentage of 'SW-Checklist Completion is due in three days' in cases that result in 'SW-EIC Major Revision',Percentage of 'SW-Checklist Completion is due in three days' out of all 'SW-EIC Major Revision',0.4,
Number of times 'SW-Checklist Completion is due in three days' is followed by 'Reviewer Invitation Reminder 1',Frequency of activity 'SW-Checklist Completion is due in three days' for cases where activity 'Reviewer Invitation Reminder 1' occurs,15.0,
Percentage of 'SW-Checklist Completion is due in three days' in cases that are completed within the expected timeframe,Percentage of 'SW-Checklist Completion is due in three days' out of all cases,0.33,
Frequency of 'SW-Checklist Completion is due in three days' in the most common variant path,Frequency of activity 'SW-Checklist Completion is due in three days',31.0,
Percentage of 'SW-Checklist Completion is due in three days' in cases that lead to 'SW-EIC Accept',Percentage of 'SW-Checklist Completion is due in three days' out of all 'SW-EIC Accept',0.67,
Number of times 'SW-Checklist Completion is due in three days' is followed by 'Manuscript Export Succeeded',Frequency of activity 'SW-Checklist Completion is due in three days' for cases where activity 'Manuscript Export Succeeded' occurs,30.0,
