Name,Metric,Value,Agrupation
,ERROR: computing metric {},,
Average time from 'SW-AE Assign Reviewers' to 'SW-Reviewer Agreed',The average of the duration between activity 'SW-AE Assign Reviewers' and activity 'SW-Reviewer Agreed',17 days 10:02:14.444444,
Average time from 'SW-AE Assign Reviewers' to 'SW-Awaiting EIC Decision',The average of the duration between activity 'SW-AE Assign Reviewers' and activity 'SW-Awaiting EIC Decision',74 days 07:28:14.400000,
Total time spent on 'SW-AE Assign Reviewers' across all cases,The sum of the duration between activity SW-AE Assign Reviewers and the end of the case,7892 days 05:49:20,
Average time to complete 'SW-AE Assign Reviewers' after 'SW-Reviewer Selection is due in 1 week',The average of the duration between activity 'SW-Reviewer Selection is due in 1 week' and activity 'SW-AE Assign Reviewers',23 days 00:04:21.787879,
Minimum time taken for 'SW-AE Assign Reviewers' to lead to 'Reviewer Invitation Reminder 1',The minimum of the duration between activity 'SW-AE Assign Reviewers' and activity 'Reviewer Invitation Reminder 1',2 days 06:21:25,
Average time between 'SW-AE Assign Reviewers' and 'SW-Reviewer Declined',The average of the duration between activity 'SW-AE Assign Reviewers' and activity 'SW-Reviewer Declined',15 days 10:04:55.178571,
Total resolution time of 'SW-AE Assign Reviewers' in cases leading to 'SW-EIC Major Revision',The sum of the duration between activity 'SW-AE Assign Reviewers' and activity 'SW-EIC Major Revision',1314 days 00:19:03,
Minimum time from 'SW-AE Assign Reviewers' to 'SW-Reviewer Agreed' in cases where 'SW-EIC Reject & Resubmit' occurs,"ERROR: computing metric {'begin': ""activity == 'SW-AE Assign Reviewers'"", 'end': ""activity == 'SW-Reviewer Agreed'"", 'aggregation': 'minimum', 'filter': ""activity == 'SW-EIC Reject & Resubmit'"", 'group_by': ''}",,
Average time it takes from 'SW-AE Assign Reviewers' to the next 'SW-AE Assign Reviewers' in cases of multiple rounds of review,The average of the duration between activity 'SW-AE Assign Reviewers' and activity 'SW-AE Assign Reviewers',16 days 04:53:00.173913,
Total time from 'SW-AE Assign Reviewers' to 'SW-AE Recommendation overdue' across all variants,The sum of the duration between activity 'SW-AE Assign Reviewers' and activity 'SW-AE Recommendation overdue',287 days 04:40:12,
Average time for 'SW-AE Assign Reviewers' in variants leading to 'SW-EIC Accept',The average of the duration between activity 'SW-AE Assign Reviewers' and activity 'SW-EIC Accept',,
Minimum resolution time of 'SW-AE Assign Reviewers' in the process variant with the highest performance score,"ERROR: computing metric {'begin': ""activity == 'SW-AE Assign Reviewers'"", 'end': '', 'aggregation': 'minimum', 'filter': '', 'group_by': 'performance score'}",,
Average time from 'SW-AE Assign Reviewers' to 'SW-Reviewer No Response',The average of the duration between activity 'SW-AE Assign Reviewers' and activity 'SW-Reviewer No Response',51 days 15:42:47,
Total time for 'SW-AE Assign Reviewers' in the variant with the longest duration to manuscript acceptance,"ERROR: computing metric {'begin': ""activity == 'SW-AE Assign Reviewers'"", 'end': '', 'aggregation': 'total', 'filter': '', 'group_by': 'manuscript acceptance duration'}",,
Average waiting time to 'SW-AE Assign Reviewers' after 'SW-Reviewer Selection is now due',The average of the duration between activity 'SW-Reviewer Selection is now due' and activity 'SW-AE Assign Reviewers',23 days 18:14:25.818182,
Average time it takes 'SW-AE Assign Reviewers' after 'SW-Reviewer Selection is 3 days late',The average of the duration between activity 'SW-Reviewer Selection is 3 days late' and activity 'SW-AE Assign Reviewers',29 days 20:25:52.800000,
"Minimum time for 'SW-AE Assign Reviewers' to lead to any form of manuscript decision ('SW-EIC Reject', 'SW-EIC Major Revision', 'SW-EIC Minor Revision', 'SW-EIC Accept')",The minimum of the duration between activity 'SW-AE Assign Reviewers' and activity 'SW-EIC Reject',46 days 12:33:01,
Average time from 'SW-AE Assign Reviewers' to 'Reviewer Invitation Reminder 2' in the most frequent process variant,"ERROR: computing metric {'begin': ""activity == 'SW-AE Assign Reviewers'"", 'end': ""activity == 'Reviewer Invitation Reminder 2'"", 'aggregation': 'average', 'filter': '', 'group_by': 'process variant frequency'}",,
Total time it takes from 'SW-AE Assign Reviewers' to 'SW-Awaiting AE Recommendation' in cases ending with 'SW-EIC Reject & Resubmit',"ERROR: computing metric {'begin': ""activity == 'SW-AE Assign Reviewers'"", 'end': ""activity == 'SW-Awaiting AE Recommendation'"", 'aggregation': 'total', 'filter': ""activity == 'SW-EIC Reject & Resubmit'"", 'group_by': ''}",,
