Name,Metric,Value,Agrupation
,ERROR: computing metric {},,
Frequency of \Accepted + Assigned\ leading to \Completed + Resolved\,Frequency of activity 'Accepted + Assigned' for cases where activity 'Completed + Resolved' occurs,1826,
Percentage of cases involving \Accepted + Assigned\ that also involve \Accepted + Wait - User\,Percentage of 'Accepted + Assigned' out of all 'Accepted + Wait - User',0.44,
Number of \Accepted + Assigned\ activities followed by \Completed + Closed\,Number of 'Accepted + Assigned' activities for cases where activity 'Completed + Closed' occurs,3089,
Percentage of \Accepted + Assigned\ out of all \Accepted + In Progress\ activities,Percentage of 'Accepted + Assigned' out of all 'Accepted + In Progress',0.24,
Frequency of \Accepted + Assigned\ preceded by \Queued + Awaiting Assignment\,Frequency of activity 'Accepted + Assigned' for cases where activity 'Queued + Awaiting Assignment' occurs,1717,
Percentage of \Accepted + Assigned\ activities that lead to a change in \product\,"ERROR: computing metric {'count': ""activity == 'Accepted + Assigned'"", 'metric_condition': '> 0', 'aggregation': 'percentage', 'filter': 'product != alfanumeric_metric_value'}",,
Number of times \Accepted + Assigned\ occurs in the most frequent variant,Number of 'Accepted + Assigned' activities,3121,
Frequency of \Accepted + Assigned\ leading directly to any \Completed\ activity,"ERROR: computing metric {'count': ""activity == 'Accepted + Assigned'"", 'metric_condition': '> 0', 'aggregation': 'total', 'filter': ""activity == 'Completed + *'""}",,
Number of \Accepted + Assigned\ activities made per year,"ERROR: computing metric {'count': ""activity == 'Accepted + Assigned'"", 'aggregation': 'total', 'group_by': 'year'}",,
Percentage of \Accepted + Assigned\ activities that are part of cases with \High\ impact,Percentage of 'Accepted + Assigned' out of all cases,0.25,
Number of \Accepted + Assigned\ in relation to \Accepted + Wait - Vendor\,Number of 'Accepted + Assigned' activities for cases where activity 'Accepted + Wait - Vendor' occurs,197,
Percentage of \Accepted + Assigned\ within all activities,Percentage of 'Accepted + Assigned' out of all cases where '' does not happen,0.24,
Number of times \Accepted + Assigned\ is performed in cases involving \PROD582\,Number of 'Accepted + Assigned' activities == 'PROD582' where ma is the last value of product,8,
Percentage of \Accepted + Assigned\ done after \Queued + Awaiting Assignment\,Percentage of 'Accepted + Assigned' out of all 'Queued + Awaiting Assignment',0.38,
Average number of \Accepted + Assigned\ activities in cases with \Medium\ impact,the average of the number of times `ACTIVITY` == 'Accepted + Assigned' filtered by the function ma == 'Medium' where ma is the last value of impact,0.38,
Percentage of \Accepted + Assigned\ activities with an increment in \time:timestamp\ duration,Percentage of 'Accepted + Assigned' out of all cases,0.24,
Percentage of \Accepted + Assigned\ activities in cases ending with \Completed + Cancelled\,Percentage of 'Accepted + Assigned' out of all 'Completed + Cancelled',0.0,
Average number of \Accepted + Assigned\ that are followed by \Accepted + In Progress\,the average of the number of times `ACTIVITY` == 'Accepted + Assigned' filtered by the function ma > 0 where ma is the number of times `ACTIVITY` == 'Accepted + In Progress',0.41,
Percentage of \Accepted + Assigned\ activities in cases with \Low\ impact,Percentage of 'Accepted + Assigned' out of all cases,0.26,
Average number of \Accepted + Assigned\ in a month,"ERROR: computing metric {'count': ""activity == 'Accepted + Assigned'"", 'aggregation': 'average', 'group_by': 'month'}",,
Fraction of \Accepted + Assigned\ activities that are part of cases with \Medium\ impact,Percentage of 'Accepted + Assigned' out of all cases,0.23,
Ratio of \Accepted + Assigned\ over \Accepted + Wait - Implementation\,Percentage of 'Accepted + Assigned' out of all 'Accepted + Wait - Implementation',0.47,
Occasions how often \Accepted + Assigned\ is performed in the top 5 variants,Number of 'Accepted + Assigned' activities,3121,
The ratio of \Accepted + Assigned\ activities in cases that do not reach \Completed + Closed\,Percentage of 'Accepted + Assigned' out of all cases where 'Completed + Closed' does not happen,0.24,
