Name;Metric;Value;Agrupation
Percentage of cases where Declaration FINAL_APPROVED by SUPERVISOR occurs out of all completed reimbursement processes;Percentage of 'Declaration FINAL_APPROVED by SUPERVISOR' out of all 'Payment Handled';1.0;
Percentage of Declaration FINAL_APPROVED by SUPERVISOR that directly follows Declaration APPROVED by ADMINISTRATION;Percentage of 'Declaration FINAL_APPROVED by SUPERVISOR' out of all cases;0.96;
Frequency of Declaration FINAL_APPROVED by SUPERVISOR in variants that include Declaration REJECTED by PRE_APPROVER earlier in the trace;Frequency of activity 'Declaration FINAL_APPROVED by SUPERVISOR' for cases where activity 'Declaration REJECTED by PRE_APPROVER' occurs;73.0;
Percentage of Declaration FINAL_APPROVED by SUPERVISOR that is immediately followed by Request Payment;Percentage of 'Declaration FINAL_APPROVED by SUPERVISOR' out of all cases;0.96;
Frequency of Declaration FINAL_APPROVED by SUPERVISOR in cases with total amount above 100 euros;Frequency of activity 'Declaration FINAL_APPROVED by SUPERVISOR';2306.0;
Percentage of all Declaration FINAL_APPROVED by SUPERVISOR events compared to the total number of approval-related activities (including Declaration APPROVED by ADMINISTRATION, Declaration APPROVED by BUDGET OWNER, and Declaration APPROVED by PRE_APPROVER);Percentage of 'Declaration FINAL_APPROVED by SUPERVISOR' out of all cases;0.96;
Frequency of Declaration FINAL_APPROVED by SUPERVISOR in traces that originated from a resubmission after Declaration REJECTED by PRE_APPROVER;Frequency of activity 'Declaration FINAL_APPROVED by SUPERVISOR' for cases where activity 'Declaration REJECTED by PRE_APPROVER' occurs;73.0;
Percentage of variants containing Declaration FINAL_APPROVED by SUPERVISOR that complete successfully with Payment Handled;Percentage of 'Declaration FINAL_APPROVED by SUPERVISOR' out of all 'Payment Handled';1.0;
Frequency of Declaration FINAL_APPROVED by SUPERVISOR occurring without any prior involvement of Declaration APPROVED by PRE_APPROVER;Frequency of activity 'Declaration FINAL_APPROVED by SUPERVISOR' for cases where activity 'Declaration APPROVED by PRE_APPROVER' does not occur;10070.0;
Percentage of traces containing Declaration REJECTED by PRE_APPROVER that eventually reach Declaration FINAL_APPROVED by SUPERVISOR;Percentage of 'Declaration REJECTED by PRE_APPROVER' out of all 'Declaration FINAL_APPROVED by SUPERVISOR';0.01;
Frequency of Declaration FINAL_APPROVED by SUPERVISOR in variants where the budget owner and supervisor are the same person (inferred from absence of Declaration APPROVED by BUDGET OWNER);Frequency of activity 'Declaration FINAL_APPROVED by SUPERVISOR' for cases where activity 'Declaration APPROVED by BUDGET OWNER' does not occur;10070.0;
Frequency of Declaration FINAL_APPROVED by SUPERVISOR in variants that do not contain any rejection activity;"ERROR: computing metric {'count': activity == 'Declaration FINAL_APPROVED by SUPERVISOR'"", 'metric_condition': '> 0', 'aggregation': 'total', 'filter': ""activity != 'Declaration REJECTED by PRE_APPROVER' and activity != 'Declaration REJECTED by ADMINISTRATION' and activity != 'Declaration REJECTED by BUDGET OWNER' and activity != 'Declaration REJECTED by SUPERVISOR' and activity != 'Declaration REJECTED by EMPLOYEE' and activity != 'Declaration REJECTED by MISSING'""}""";;
Percentage of Declaration FINAL_APPROVED by SUPERVISOR that occurs in the first submission attempt (i.e., without any prior rejection in the trace);"ERROR: computing metric {'count': activity == 'Declaration FINAL_APPROVED by SUPERVISOR'"", 'metric_condition': '> 0', 'aggregation': 'percentage', 'filter': ""activity != 'Declaration REJECTED by PRE_APPROVER' and activity != 'Declaration REJECTED by ADMINISTRATION' and activity != 'Declaration REJECTED by BUDGET OWNER' and activity != 'Declaration REJECTED by SUPERVISOR' and activity != 'Declaration REJECTED by EMPLOYEE' and activity != 'Declaration REJECTED by MISSING'""}""";;
Frequency of Declaration FINAL_APPROVED by SUPERVISOR in 2018 compared to 2017;"ERROR: computing metric {'count': activity == 'Declaration FINAL_APPROVED by SUPERVISOR'"", 'metric_condition': '> 0', 'aggregation': 'total', 'group_by': 'year'}""";;
Percentage of Declaration FINAL_APPROVED by SUPERVISOR that is part of the most frequent variant (Declaration SUBMITTED by EMPLOYEE → Declaration APPROVED by ADMINISTRATION → Declaration FINAL_APPROVED by SUPERVISOR → Request Payment → Payment Handled);"ERROR: computing metric {'count': activity == 'Declaration FINAL_APPROVED by SUPERVISOR'"", 'metric_condition': '> 0', 'aggregation': 'percentage', 'filter': ""activity == 'Declaration SUBMITTED by EMPLOYEE' and activity == 'Declaration APPROVED by ADMINISTRATION' and activity == 'Request Payment' and activity == 'Payment Handled'""}""";;
