Name;Metric;Value;Agrupation
Reviewer Invitation Reminder 1: 1) Average time from Reviewer Invitation Reminder 1 to SW-Reviewer Agreed;The average of the duration between activity 'Reviewer Invitation Reminder 1' and activity 'SW-Reviewer Agreed';13.34 days;
Reviewer Invitation Reminder 1: 2) Total time between Reviewer Invitation Reminder 1 and SW-Reviewer Agreed across all variants where both activities occur;The sum of the duration between activity 'Reviewer Invitation Reminder 1' and activity 'SW-Reviewer Agreed';520.43 days;
Reviewer Invitation Reminder 1: 3) Minimum time it takes SW-Reviewer Agreed to be performed after Reviewer Invitation Reminder 1;The minimum of the duration between activity 'Reviewer Invitation Reminder 1' and activity 'SW-Reviewer Agreed';10.03 minutes;
Reviewer Invitation Reminder 1: 4) Average time for the interval starting at Reviewer Invitation Reminder 1 and ending at the next occurrence of SW-AE Assign Reviewers;The average of the duration between activity 'Reviewer Invitation Reminder 1' and activity 'SW-AE Assign Reviewers';19.70 days;
Reviewer Invitation Reminder 1: 5) Total elapsed time from Original Manuscript Submission Confirmation to Reviewer Invitation Reminder 1, compared with the total elapsed time from Reviewer Invitation Reminder 1 to SW-Reviewer Agreed;The sum of the duration between activity 'Original Manuscript Submission Confirmation' and activity 'Reviewer Invitation Reminder 1';3125.14 days;
Reviewer Invitation Reminder 1: 6) Average duration between consecutive occurrences of Reviewer Invitation Reminder 1 within the same case;The average of the duration between activity 'Reviewer Invitation Reminder 1' and activity 'Reviewer Invitation Reminder 1';52.37 days;
Reviewer Invitation Reminder 1: 7) Time from Reviewer Invitation Reminder 1 to SW-Reviewer No Response in variants where no agreement follows the reminder;The average of the duration between activity 'Reviewer Invitation Reminder 1' and activity 'SW-Reviewer No Response';48.35 days;
Reviewer Invitation Reminder 1: 8) Average time between SW-Reviewer Selection is now due and Reviewer Invitation Reminder 1, followed by the time from Reviewer Invitation Reminder 1 to SW-Reviewer Agreed;The average of the duration between activity 'SW-Reviewer Selection is now due' and activity 'Reviewer Invitation Reminder 1';116.76 days;
Reviewer Invitation Reminder 1: 9) Total time it takes Reviewer Invitation Reminder 1 to lead to a definitive reviewer outcome (either SW-Reviewer Agreed, SW-Reviewer Declined, or SW-Reviewer No Response);The sum of the duration between activity 'Reviewer Invitation Reminder 1' and activity 'SW-Reviewer Agreed';520.43 days;
Reviewer Invitation Reminder 1: 10) Cycle time of Reviewer Invitation Reminder 1 defined as the time between its occurrence and the subsequent completion of reviewer assignment (marked by SW-Reviewer Agreed followed by SW-Awaiting AE Recommendation or SW-Awaiting EIC Decision);The average of the duration between activity 'Reviewer Invitation Reminder 1' and activity 'SW-Reviewer Agreed';12.28 days;
Reviewer Invitation Reminder 1: 12) Average time between Reviewer Invitation Reminder 1 and SW-Reviewer Agreed specifically in variants involving multiple reminders (e.g., also containing Reviewer Invitation Reminder 2);The average of the duration between activity 'Reviewer Invitation Reminder 1' and activity 'SW-Reviewer Agreed';14.97 days;
Reviewer Invitation Reminder 1: 13) Time from Reviewer Invitation Reminder 1 to SW-Reviewer Agreed compared to the time from SW-AE Assign Reviewers to SW-Reviewer Agreed without any reminder;The average of the duration between activity 'SW-AE Assign Reviewers' and activity 'SW-Reviewer Agreed';17.42 days;
Reviewer Invitation Reminder 1: 14) Total resolution time of Reviewer Invitation Reminder 1 measured until the first stable reviewer commitment (SW-Reviewer Agreed not followed by another SW-AE Assign Reviewers within 7 days);The sum of the duration between activity 'Reviewer Invitation Reminder 1' and activity 'SW-Reviewer Agreed';520.43 days;
Reviewer Invitation Reminder 1: 15) Elapsed time between Reviewer Invitation Reminder 1 and the next activity that changes the reviewer status (SW-Reviewer Agreed, SW-Reviewer Declined, or SW-Reviewer No Response);The average of the duration between activity 'Reviewer Invitation Reminder 1' and activity 'SW-Reviewer Agreed';13.34 days;
