Name,Metric,Value,Agrupation
,ERROR: computing metric {},,
Average time from 'Completed + In Call' to 'Completed + Closed',The average of the duration between activity 'Completed + In Call' and activity 'Completed + Closed',12 days 10:53:36.649254,
Average time between 'Accepted + In Progress' and 'Completed + Closed',The average of the duration between activity 'Accepted + In Progress' and activity 'Completed + Closed',16 days 01:40:38.796698,
Average time until 'Completed + Closed' is performed,The average of the duration between the start of the case and activity 'Completed + Closed',16 days 02:12:02.350018,
Average time to 'Completed + Closed' grouped by 'case:concept:name',"ERROR: computing metric {'begin': '', 'end': ""activity == 'Completed + Closed'"", 'aggregation': 'average', 'group_by': 'case:concept:name'}",,
Average time for 'Completed + Closed',The average of the duration between the start of the case and activity 'Completed + Closed',16 days 02:12:02.350018,
Average time since 'Accepted + In Progress' and 'Completed + Closed' are performed,The average of the duration between activity 'Accepted + In Progress' and activity 'Completed + Closed',16 days 01:40:38.796698,
Average waiting time to 'Completed + Closed',The average of the duration between the start of the case and activity 'Completed + Closed',16 days 02:12:02.350018,
Average time it takes 'Completed + Closed' after the execution of 'Completed + In Call',The average of the duration between activity 'Completed + In Call' and activity 'Completed + Closed',12 days 10:53:36.649254,
Average time it takes 'Completed + Closed' to be done,The average of the duration between the start of the case and activity 'Completed + Closed',16 days 02:12:02.350018,
Total time from 'Completed + In Call' to 'Completed + Closed',The sum of the duration between activity 'Completed + In Call' and activity 'Completed + Closed',1668 days 19:43:51,
Total time between 'Accepted + In Progress' and 'Completed + Closed',The sum of the duration between activity 'Accepted + In Progress' and activity 'Completed + Closed',89557 days 12:23:34,
Total time until 'Completed + Closed' is performed,The sum of the duration between the start of the case and activity 'Completed + Closed',89695 days 02:26:19,
Total time to 'Completed + Closed' grouped by 'case:concept:name',"ERROR: computing metric {'begin': '', 'end': ""activity == 'Completed + Closed'"", 'aggregation': 'total', 'group_by': 'case:concept:name'}",,
Total time for 'Completed + Closed',The sum of the duration between the start of the case and activity 'Completed + Closed',89695 days 02:26:19,
Total time since 'Accepted + In Progress' and 'Completed + Closed' are performed,The sum of the duration between activity 'Accepted + In Progress' and activity 'Completed + Closed',89557 days 12:23:34,
Total waiting time to 'Completed + Closed',The sum of the duration between the start of the case and activity 'Completed + Closed',89695 days 02:26:19,
Total time it takes 'Completed + Closed' after the execution of 'Completed + In Call',The sum of the duration between activity 'Completed + In Call' and activity 'Completed + Closed',1668 days 19:43:51,
Total time it takes 'Completed + Closed' to be done,The sum of the duration between the start of the case and activity 'Completed + Closed',89695 days 02:26:19,
Total resolution time of 'Completed + Closed',The sum of the duration between the start of the case and activity 'Completed + Closed',89695 days 02:26:19,
Minimum time between 'Completed + In Call' and 'Completed + Closed',The minimum of the duration between activity 'Completed + In Call' and activity 'Completed + Closed',0 days 00:00:15,
Minimum time until 'Completed + Closed' is performed,The minimum of the duration between the start of the case and activity 'Completed + Closed',0 days 00:01:35,
Minimum time to 'Completed + Closed' grouped by 'case:concept:name',"ERROR: computing metric {'begin': '', 'end': ""activity == 'Completed + Closed'"", 'aggregation': 'minimum', 'group_by': 'case:concept:name'}",,
Minimum time for 'Completed + Closed',The minimum of the duration between the start of the case and activity 'Completed + Closed',0 days 00:01:35,
Minimum time since 'Accepted + In Progress' and 'Completed + Closed' are performed,The minimum of the duration between activity 'Accepted + In Progress' and activity 'Completed + Closed',0 days 00:01:35,
Minimum waiting time to 'Completed + Closed',The minimum of the duration between the start of the case and activity 'Completed + Closed',0 days 00:01:35,
Minimum time it takes 'Completed + Closed' after the execution of 'Completed + In Call',The minimum of the duration between activity 'Completed + In Call' and activity 'Completed + Closed',0 days 00:00:15,
Minimum time it takes 'Completed + Closed' to be done,The minimum of the duration between the start of the case and activity 'Completed + Closed',0 days 00:01:35,
Minimum resolution time of 'Completed + Closed',The minimum of the duration between the start of the case and activity 'Completed + Closed',0 days 00:01:35,
Minimum time from 'Completed + In Call' to 'Completed + Closed',The minimum of the duration between activity 'Completed + In Call' and activity 'Completed + Closed',0 days 00:00:15,
Time between 'Completed + In Call' and 'Completed + Closed',The sum of the duration between activity 'Completed + In Call' and activity 'Completed + Closed',1668 days 19:43:51,
Elapsed time between 'Accepted + In Progress' and 'Completed + Closed',The sum of the duration between activity 'Accepted + In Progress' and activity 'Completed + Closed',89557 days 12:23:34,
Time until 'Completed + Closed',The sum of the duration between the start of the case and activity 'Completed + Closed',89695 days 02:26:19,
Time from 'Completed + In Call' to 'Completed + Closed',The sum of the duration between activity 'Completed + In Call' and activity 'Completed + Closed',1668 days 19:43:51,
Time to 'Completed + Closed' since 'Accepted + In Progress',The sum of the duration between activity 'Accepted + In Progress' and activity 'Completed + Closed',89557 days 12:23:34,
Time of 'Completed + Closed',The sum of the duration between the start of the case and activity 'Completed + Closed',89695 days 02:26:19,
'Completed + Closed' Cycle Time,The sum of the duration between the start of the case and activity 'Completed + Closed',89695 days 02:26:19,
Comparison of time from 'Completed + In Call' to 'Completed + Closed' with other process variants,The sum of the duration between activity 'Completed + In Call' and activity 'Completed + Closed',1668 days 19:43:51,
Comparison of time from 'Completed + In Call' to 'Completed + Closed' with other variants involving 'Queued + Awaiting Assignment',The sum of the duration between activity 'Completed + In Call' and activity 'Completed + Closed',1029 days 12:07:14,
Time from 'Accepted + Wait - User' to 'Completed + Closed' in comparison to 'Completed + In Call',The sum of the duration between activity 'Accepted + Wait - User' and activity 'Completed + Closed',791 days 22:16:42,
Time from 'Accepted + Wait - Implementation' to 'Completed + Closed' in comparison to 'Completed + In Call',The sum of the duration between activity 'Accepted + Wait - Implementation' and activity 'Completed + Closed',96 days 06:11:44,
Time from 'Accepted + Wait - Vendor' to 'Completed + Closed' in comparison to 'Completed + In Call',The sum of the duration between activity 'Accepted + Wait - Vendor' and activity 'Completed + Closed',0 days 16:26:52,
Time from 'Accepted + Wait - Customer' to 'Completed + Closed' in comparison to 'Completed + In Call',The sum of the duration between activity 'Accepted + Wait - Customer' and activity 'Completed + Closed',10 days 17:10:30,
Time from 'Accepted + Assigned' to 'Completed + Closed' in comparison to 'Completed + In Call',The sum of the duration between activity 'Accepted + Assigned' and activity 'Completed + Closed',470 days 23:35:56,
Time from 'Accepted + Wait' to 'Completed + Closed' in comparison to 'Completed + In Call',The sum of the duration between activity 'Accepted + Wait' and activity 'Completed + Closed',408 days 11:45:28,
