Name,Metric,Value,Agrupation
,ERROR: computing metric {},,
Average time from 'SW-Awaiting Checklist Completion' to 'SW-Checklist Completion is due in three days',The average of the duration between activity 'SW-Awaiting Checklist Completion' and activity 'SW-Checklist Completion is due in three days',4 days 12:52:37.366667,
Average time from 'SW-Checklist Completion is due in three days' to 'SW-Checklist Completed',The average of the duration between activity 'SW-Checklist Completion is due in three days' and activity 'SW-Checklist Completed',5 days 11:03:15.066667,
Total time spent in 'SW-Checklist Completion is due in three days' across all cases,The sum of the duration between activity SW-Checklist Completion is due in three days and the end of the case,4330 days 21:56:29,
Average time between 'SW-Checklist Completion is due in three days' and 'Original Manuscript Submission Confirmation',The average of the duration between activity 'SW-Checklist Completion is due in three days' and activity 'Original Manuscript Submission Confirmation',23 days 07:49:55,
Total time from 'SW-Checklist Completion is due in three days' to 'SW-Awaiting AE Assignment',The sum of the duration between activity 'SW-Checklist Completion is due in three days' and activity 'SW-Awaiting AE Assignment',74 days 07:28:38,
Minimum time from 'SW-Checklist Completion is due in three days' to 'SW-EIC Reject',The minimum of the duration between activity 'SW-Checklist Completion is due in three days' and activity 'SW-EIC Reject',0 days 13:01:31,
Average time from 'SW-Checklist Completion is due in three days' to 'SW-AE Assign Reviewers',The average of the duration between activity 'SW-Checklist Completion is due in three days' and activity 'SW-AE Assign Reviewers',31 days 18:11:48.555556,
Total time from 'SW-Checklist Completion is due in three days' to 'SW-Awaiting EIC Decision',The sum of the duration between activity 'SW-Checklist Completion is due in three days' and activity 'SW-Awaiting EIC Decision',1732 days 15:41:46,
Minimum time from 'SW-Checklist Completion is due in three days' to 'SW-Reviewer Agreed',The minimum of the duration between activity 'SW-Checklist Completion is due in three days' and activity 'SW-Reviewer Agreed',5 days 06:34:10,
Average time from 'SW-Checklist Completion is due in three days' to 'Plagiarism Originality Report Completed',The average of the duration between activity 'SW-Checklist Completion is due in three days' and activity 'Plagiarism Originality Report Completed',5 days 03:14:15.600000,
Total time from 'SW-Checklist Completion is due in three days' to 'Manuscript Export Succeeded',The sum of the duration between activity 'SW-Checklist Completion is due in three days' and activity 'Manuscript Export Succeeded',3329 days 06:26:05,
Average time from 'SW-Checklist Completion is due in three days' to 'Reviewer Invitation Reminder 1',The average of the duration between activity 'SW-Checklist Completion is due in three days' and activity 'Reviewer Invitation Reminder 1',84 days 17:56:23.400000,
Total time from 'SW-Checklist Completion is due in three days' to 'Reviewer Invitation Reminder 2',The sum of the duration between activity 'SW-Checklist Completion is due in three days' and activity 'Reviewer Invitation Reminder 2',658 days 11:49:37,
Average time from 'SW-Checklist Completion is due in three days' to 'SW-Reviewer Declined',The average of the duration between activity 'SW-Checklist Completion is due in three days' and activity 'SW-Reviewer Declined',26 days 12:12:12.500000,
Total time from 'SW-Checklist Completion is due in three days' to 'SW-Reviewer No Response',The sum of the duration between activity 'SW-Checklist Completion is due in three days' and activity 'SW-Reviewer No Response',137 days 10:14:17,
Average time from 'SW-Checklist Completion is due in three days' to 'SW-Awaiting AE Recommendation',The average of the duration between activity 'SW-Checklist Completion is due in three days' and activity 'SW-Awaiting AE Recommendation',62 days 00:11:56.888889,
Total time from 'SW-Checklist Completion is due in three days' to 'SW-EIC Major Revision',The sum of the duration between activity 'SW-Checklist Completion is due in three days' and activity 'SW-EIC Major Revision',675 days 02:07:42,
Average time from 'SW-Checklist Completion is due in three days' to 'Revised Manuscript Submission Confirmation',The average of the duration between activity 'SW-Checklist Completion is due in three days' and activity 'Revised Manuscript Submission Confirmation',160 days 11:36:10,
Total time from 'SW-Checklist Completion is due in three days' to 'First Look Manuscript Submission Confirmation',The sum of the duration between activity 'SW-Checklist Completion is due in three days' and activity 'First Look Manuscript Submission Confirmation',2343 days 02:43:05,
