Name,Metric,Value,Agrupation
,ERROR: computing metric {},,
Average time from \SW-Awaiting Checklist Completion\ to \SW-Checklist Completed\,The average of the duration between activity 'SW-Awaiting Checklist Completion' and activity 'SW-Checklist Completed',"4 days, 9:34:26.341463",
Total time from \Original Manuscript Submission Confirmation\ to \SW-Checklist Completed\,The sum of the duration between activity 'Original Manuscript Submission Confirmation' and activity 'SW-Checklist Completed',"364 days, 14:34:23",
Minimum time from \Plagiarism Originality Report Completed\ to \SW-Checklist Completed\,The minimum of the duration between activity 'Plagiarism Originality Report Completed' and activity 'SW-Checklist Completed',0:01:46,
Average time it takes from \SW-Checklist Completion is due in three days\ notification until \SW-Checklist Completed\,The average of the duration between activity 'SW-Checklist Completion is due in three days' and activity 'SW-Checklist Completed',"5 days, 11:03:15.066667",
Average waiting time to \SW-Checklist Completed\ after \Manuscript Export Succeeded\,The average of the duration between activity 'Manuscript Export Succeeded' and activity 'SW-Checklist Completed',"4 days, 11:28:45.975309",
Time from \SW-Checklist Completed\ to \SW-Awaiting AE Assignment\,The sum of the duration between activity 'SW-Checklist Completed' and activity 'SW-Awaiting AE Assignment',7:57:54,
Time from \SW-Checklist Completed\ to the next activity in the process,The sum of the duration between activity SW-Checklist Completed and the end of the case,"8900 days, 14:26:09",
Minimum time it takes to reach \SW-Checklist Completed\ after \Plagiarism Originality Report Completed\,The minimum of the duration between activity 'Plagiarism Originality Report Completed' and activity 'SW-Checklist Completed',0:01:46,
Total time for \SW-Checklist Completed\ across all cases in the event log,The sum of the duration between activity SW-Checklist Completed and the end of the case,"8900 days, 14:26:09",
Elapsed time between \SW-Awaiting Checklist Completion\ and \SW-Checklist Completed\ for the variant with the highest frequency,The sum of the duration between activity 'SW-Awaiting Checklist Completion' and activity 'SW-Checklist Completed',"360 days, 17:04:00",
Time from \SW-Checklist Completed\ to \SW-AE Assign Reviewers\ in the variant with the longest performance time,The sum of the duration between activity 'SW-Checklist Completed' and activity 'SW-AE Assign Reviewers',"1004 days, 14:09:01",
Minimum resolution time of \SW-Checklist Completed\ across all variants,The minimum of the duration between activity SW-Checklist Completed and the end of the case,0:00:00,
Average time from \SW-Checklist Completed\ to \SW-Awaiting EIC Decision\ in the most complex variant,The average of the duration between activity 'SW-Checklist Completed' and activity 'SW-Awaiting EIC Decision',"63 days, 22:13:46.105263",
Total time it takes from \SW-Checklist Completed\ to \SW-EIC Reject & Resubmit\ across all cases,"ERROR: computing metric {'begin': ""activity == 'SW-Checklist Completed'"", 'end': ""activity == 'SW-EIC Reject & Resubmit'"", 'aggregation': 'total'}",,
Average time from \SW-Checklist Completed\ to \Revised Manuscript Submission Confirmation\ in cases requiring major revision,The average of the duration between activity 'SW-Checklist Completed' and activity 'Revised Manuscript Submission Confirmation',"166 days, 17:38:10.238095",
Minimum time from \SW-Checklist Completed\ to \SW-Reviewer Agreed\ in the process variant involving reviewer agreement after checklist completion,The minimum of the duration between activity 'SW-Checklist Completed' and activity 'SW-Reviewer Agreed',14:24:35,
