Name,Metric,Value,Agrupation
,ERROR: computing metric {},,
Average time from 'Declaration FOR_APPROVAL by PRE_APPROVER' to 'Declaration FINAL_APPROVED by SUPERVISOR',The average of the duration between activity 'Declaration FOR_APPROVAL by PRE_APPROVER' and activity 'Declaration FINAL_APPROVED by SUPERVISOR',,
Average time between 'Declaration SUBMITTED by EMPLOYEE' and 'Declaration FOR_APPROVAL by PRE_APPROVER',The average of the duration between activity 'Declaration SUBMITTED by EMPLOYEE' and activity 'Declaration FOR_APPROVAL by PRE_APPROVER',0:02:50,
Average resolution time for 'Declaration FOR_APPROVAL by PRE_APPROVER',The average of the duration between activity Declaration FOR_APPROVAL by PRE_APPROVER and the end of the case,"4 days, 3:10:46",
Total time from 'Declaration FOR_APPROVAL by PRE_APPROVER' to 'Payment Handled',The sum of the duration between activity 'Declaration FOR_APPROVAL by PRE_APPROVER' and activity 'Payment Handled',,
Minimum time it takes from 'Declaration FOR_APPROVAL by PRE_APPROVER' to 'Request Payment',The minimum of the duration between activity 'Declaration FOR_APPROVAL by PRE_APPROVER' and activity 'Request Payment',,
Average waiting time before 'Declaration FOR_APPROVAL by PRE_APPROVER' after 'Declaration APPROVED by ADMINISTRATION',The average of the duration between activity 'Declaration APPROVED by ADMINISTRATION' and activity 'Declaration FOR_APPROVAL by PRE_APPROVER',,
Total resolution time of 'Declaration FOR_APPROVAL by PRE_APPROVER' grouped by case:BudgetNumber,The average of the duration between activity 'Declaration FOR_APPROVAL by PRE_APPROVER' and the end of case grouped by the last value of case:BudgetNumber,budget 86566:4 days 03:10:46,"{""budget 86566"":357046000}"
Minimum time for 'Declaration FOR_APPROVAL by PRE_APPROVER' to be followed by 'Declaration APPROVED by BUDGET OWNER',The minimum of the duration between activity 'Declaration FOR_APPROVAL by PRE_APPROVER' and activity 'Declaration APPROVED by BUDGET OWNER',,
Average time it takes 'Declaration FOR_APPROVAL by PRE_APPROVER' after 'Declaration REJECTED by EMPLOYEE',The average of the duration between activity 'Declaration REJECTED by EMPLOYEE' and activity 'Declaration FOR_APPROVAL by PRE_APPROVER',,
Total time for 'Declaration FOR_APPROVAL by PRE_APPROVER' until 'Declaration FINAL_APPROVED by SUPERVISOR',The sum of the duration between activity 'Declaration FOR_APPROVAL by PRE_APPROVER' and activity 'Declaration FINAL_APPROVED by SUPERVISOR',,
Average time for 'Declaration FOR_APPROVAL by PRE_APPROVER' within the process variants leading to 'Payment Handled',The average of the duration between activity 'Declaration FOR_APPROVAL by PRE_APPROVER' and activity 'Payment Handled',,
Minimum resolution time of 'Declaration FOR_APPROVAL by PRE_APPROVER' in cases where the budget owner and supervisor are the same person,"ERROR: computing metric {'begin': ""activity == 'Declaration FOR_APPROVAL by PRE_APPROVER'"", 'end': '', 'aggregation': 'minimum', 'filter': 'org:resource == org:resource'}",,
Total time it takes from 'Declaration FOR_APPROVAL by PRE_APPROVER' to 'Declaration REJECTED by SUPERVISOR' in the process variants where this path exists,The sum of the duration between activity 'Declaration FOR_APPROVAL by PRE_APPROVER' and activity 'Declaration REJECTED by SUPERVISOR',,
Average time from 'Declaration FOR_APPROVAL by PRE_APPROVER' to 'Declaration APPROVED by PRE_APPROVER' in cases of re-submission after rejection,The average of the duration between activity 'Declaration FOR_APPROVAL by PRE_APPROVER' and activity 'Declaration APPROVED by PRE_APPROVER',,
Total time for 'Declaration FOR_APPROVAL by PRE_APPROVER' in the context of domestic declarations versus pre-paid travel costs.,The sum of the duration between activity Declaration FOR_APPROVAL by PRE_APPROVER and the end of the case,"4 days, 3:10:46",
