Name;Metric;Value;Agrupation
Average time from SW-Initial Reviewer Selection to SW-Reviewer Agreed;The average of the duration between activity 'SW-Initial Reviewer Selection' and activity 'SW-Reviewer Agreed';22.93 days;
Average time between SW-AE Assign Reviewers and SW-Reviewer Agreed;The average of the duration between activity 'SW-AE Assign Reviewers' and activity 'SW-Reviewer Agreed';17.42 days;
Average time until SW-Reviewer Agreed is performed;The average of the duration between the start of the case and activity 'SW-Reviewer Agreed';28.09 days;
Average time for SW-Reviewer Agreed;The average of the duration between activity SW-Reviewer Agreed and the end of the case;165.85 days;
Average waiting time to the SW-Reviewer Agreed;The average of the duration between the start of the case and activity 'SW-Reviewer Agreed';28.09 days;
Average time it takes SW-Reviewer Agreed after the execution of Reviewer Invitation Reminder 1;The average of the duration between activity 'Reviewer Invitation Reminder 1' and activity 'SW-Reviewer Agreed';13.34 days;
Average time it takes the SW-Reviewer Agreed to be done;The average of the duration between activity SW-Reviewer Agreed and the end of the case;165.85 days;
Total time from SW-Initial Reviewer Selection to SW-Reviewer Agreed;The sum of the duration between activity 'SW-Initial Reviewer Selection' and activity 'SW-Reviewer Agreed';1032.04 days;
Total time between SW-AE Assign Reviewers and SW-Reviewer Agreed;The sum of the duration between activity 'SW-AE Assign Reviewers' and activity 'SW-Reviewer Agreed';783.82 days;
Total time until SW-Reviewer Agreed is performed;The sum of the duration between the start of the case and activity 'SW-Reviewer Agreed';1292.12 days;
Total time for SW-Reviewer Agreed;The sum of the duration between activity SW-Reviewer Agreed and the end of the case;7629.31 days;
Total waiting time to the SW-Reviewer Agreed;The sum of the duration between the start of the case and activity 'SW-Reviewer Agreed';1292.12 days;
Total time it takes SW-Reviewer Agreed after the execution of Reviewer Invitation Reminder 1;The sum of the duration between activity 'Reviewer Invitation Reminder 1' and activity 'SW-Reviewer Agreed';520.43 days;
Total time it takes the SW-Reviewer Agreed to be done;The sum of the duration between activity SW-Reviewer Agreed and the end of the case;7629.31 days;
Total resolution time of SW-Reviewer Agreed;The sum of the duration between activity SW-Reviewer Agreed and the end of the case;7629.31 days;
Minimum time between SW-AE Assign Reviewers and SW-Reviewer Agreed;The minimum of the duration between activity 'SW-AE Assign Reviewers' and activity 'SW-Reviewer Agreed';44.00 seconds;
Minimum time until SW-Reviewer Agreed is performed;The minimum of the duration between the start of the case and activity 'SW-Reviewer Agreed';5.20 days;
Minimum time for SW-Reviewer Agreed;The minimum of the duration between activity SW-Reviewer Agreed and the end of the case;44.39 days;
Minimum waiting time to the SW-Reviewer Agreed;The minimum of the duration between the start of the case and activity 'SW-Reviewer Agreed';5.20 days;
Minimum time it takes SW-Reviewer Agreed after the execution of Reviewer Invitation Reminder 1;The minimum of the duration between activity 'Reviewer Invitation Reminder 1' and activity 'SW-Reviewer Agreed';10.03 minutes;
Minimum time it takes the SW-Reviewer Agreed to be done;The minimum of the duration between activity SW-Reviewer Agreed and the end of the case;44.39 days;
Minimum resolution time of SW-Reviewer Agreed;The minimum of the duration between activity SW-Reviewer Agreed and the end of the case;44.39 days;
Minimum time from SW-Initial Reviewer Selection to SW-Reviewer Agreed;The minimum of the duration between activity 'SW-Initial Reviewer Selection' and activity 'SW-Reviewer Agreed';14.41 hours;
Percentage of time spent in SW-Reviewer Agreed;The average of the duration between activity SW-Reviewer Agreed and the end of the case;165.85 days;
The time between the SW-AE Assign Reviewers and the SW-Reviewer Agreed;The average of the duration between activity 'SW-AE Assign Reviewers' and activity 'SW-Reviewer Agreed';17.42 days;
Elapsed time between SW-AE Assign Reviewers and SW-Reviewer Agreed;The average of the duration between activity 'SW-AE Assign Reviewers' and activity 'SW-Reviewer Agreed';17.42 days;
Time until SW-Reviewer Agreed;The average of the duration between the start of the case and activity 'SW-Reviewer Agreed';28.09 days;
Time from SW-Initial Reviewer Selection to SW-Reviewer Agreed;The average of the duration between activity 'SW-Initial Reviewer Selection' and activity 'SW-Reviewer Agreed';22.93 days;
Time to SW-Reviewer Agreed since the Reviewer Invitation Reminder 1;The average of the duration between activity 'Reviewer Invitation Reminder 1' and activity 'SW-Reviewer Agreed';13.34 days;
Time of SW-Reviewer Agreed;The average of the duration between activity SW-Reviewer Agreed and the end of the case;165.85 days;
SW-Reviewer Agreed Cycle Time;The average of the duration between activity SW-Reviewer Agreed and the end of the case;165.85 days;
Average time difference between SW-Reviewer Agreed and SW-Reviewer Declined;The average of the duration between activity 'SW-Reviewer Agreed' and activity 'SW-Reviewer Declined';15.13 days;
Average time from SW-Reviewer Agreed to SW-Awaiting EIC Decision;The average of the duration between activity 'SW-Reviewer Agreed' and activity 'SW-Awaiting EIC Decision';71.63 days;
Average time between SW-Reviewer Agreed and SW-EIC Major Revision;The average of the duration between activity 'SW-Reviewer Agreed' and activity 'SW-EIC Major Revision';84.96 days;
Average time from SW-Reviewer Agreed to Revised Manuscript Submission Confirmation;The average of the duration between activity 'SW-Reviewer Agreed' and activity 'Revised Manuscript Submission Confirmation';170.36 days;
Average time between SW-Reviewer Agreed and RW-Reviewer Agreed;The average of the duration between activity 'SW-Reviewer Agreed' and activity 'RW-Reviewer Agreed';170.46 days;
Average time from SW-Reviewer Agreed to Manuscript Export Succeeded;The average of the duration between activity 'SW-Reviewer Agreed' and activity 'Manuscript Export Succeeded';286.46 days;
Average time between SW-Reviewer Agreed and First Look Manuscript Submission Confirmation;The average of the duration between activity 'SW-Reviewer Agreed' and activity 'First Look Manuscript Submission Confirmation';246.69 days;
Average time from SW-Reviewer Agreed to RW-EIC Accept;The average of the duration between activity 'SW-Reviewer Agreed' and activity 'RW-EIC Accept';226.26 days;
Average time between SW-Reviewer Agreed and SW-EIC Reject;The average of the duration between activity 'SW-Reviewer Agreed' and activity 'SW-EIC Reject';73.21 days;
Average time from SW-Reviewer Agreed to SW-Checklist Completed;The average of the duration between activity 'SW-Reviewer Agreed' and activity 'SW-Checklist Completed';;
Average time between SW-Reviewer Agreed and Plagiarism Originality Report Completed;The average of the duration between activity 'SW-Reviewer Agreed' and activity 'Plagiarism Originality Report Completed';;
Total time difference between SW-Reviewer Agreed and SW-Reviewer Declined;The sum of the duration between activity 'SW-Reviewer Agreed' and activity 'SW-Reviewer Declined';332.89 days;
Total time from SW-Reviewer Agreed to SW-Awaiting EIC Decision;The sum of the duration between activity 'SW-Reviewer Agreed' and activity 'SW-Awaiting EIC Decision';3223.18 days;
Total time between SW-Reviewer Agreed and SW-EIC Major Revision;The sum of the duration between activity 'SW-Reviewer Agreed' and activity 'SW-EIC Major Revision';1189.41 days;
Total time from SW-Reviewer Agreed to Revised Manuscript Submission Confirmation;The sum of the duration between activity 'SW-Reviewer Agreed' and activity 'Revised Manuscript Submission Confirmation';3236.82 days;
Total time between SW-Reviewer Agreed and RW-Reviewer Agreed;The sum of the duration between activity 'SW-Reviewer Agreed' and activity 'RW-Reviewer Agreed';3238.66 days;
Total time from SW-Reviewer Agreed to Manuscript Export Succeeded;The sum of the duration between activity 'SW-Reviewer Agreed' and activity 'Manuscript Export Succeeded';5442.75 days;
Total time between SW-Reviewer Agreed and First Look Manuscript Submission Confirmation;The sum of the duration between activity 'SW-Reviewer Agreed' and activity 'First Look Manuscript Submission Confirmation';4193.74 days;
Total time from SW-Reviewer Agreed to RW-EIC Accept;The sum of the duration between activity 'SW-Reviewer Agreed' and activity 'RW-EIC Accept';3846.38 days;
Total time between SW-Reviewer Agreed and SW-EIC Reject;The sum of the duration between activity 'SW-Reviewer Agreed' and activity 'SW-EIC Reject';732.15 days;
Total time from SW-Reviewer Agreed to SW-Checklist Completed;The sum of the duration between activity 'SW-Reviewer Agreed' and activity 'SW-Checklist Completed';;
Total time between SW-Reviewer Agreed and Plagiarism Originality Report Completed;The sum of the duration between activity 'SW-Reviewer Agreed' and activity 'Plagiarism Originality Report Completed';;
Minimum time difference between SW-Reviewer Agreed and SW-Reviewer Declined;The minimum of the duration between activity 'SW-Reviewer Agreed' and activity 'SW-Reviewer Declined';2.51 hours;
Minimum time from SW-Reviewer Agreed to SW-Awaiting EIC Decision;The minimum of the duration between activity 'SW-Reviewer Agreed' and activity 'SW-Awaiting EIC Decision';41.78 days;
Minimum time between SW-Reviewer Agreed and SW-EIC Major Revision;The minimum of the duration between activity 'SW-Reviewer Agreed' and activity 'SW-Awaiting EIC Decision';41.78 days;
Average time to SW-Reviewer Agreed grouped by case:concept:name;The average of the duration between activity 'SW-AE Assign Reviewers' and activity 'SW-Reviewer Agreed';AER0:14.05 days;"{""AER0"":1213495000,""CHK4"":null,""DRSW4"":null,""DRW3"":1515180000,""DSW3"":981820187,""DSW4"":1344647000,""MSC4"":1959732187,""RJR3"":4730195000,""SW1"":null,""SW12"":null,""SYS1"":null,""SYS11"":null,""SYS2"":null,""SYS5"":1096519000}"
Total time to SW-Reviewer Agreed grouped by case:concept:name;The sum of the duration between activity 'SW-AE Assign Reviewers' and activity 'SW-Reviewer Agreed';AER0:14.05 days;"{""AER0"":1213495000,""CHK4"":null,""DRSW4"":null,""DRW3"":1515180000,""DSW3"":15709123000,""DSW4"":12101823000,""MSC4"":31355715000,""RJR3"":4730195000,""SW1"":null,""SW12"":null,""SYS1"":null,""SYS11"":null,""SYS2"":null,""SYS5"":1096519000}"
Minimum time to SW-Reviewer Agreed grouped by case:concept:name;The minimum of the duration between activity 'SW-AE Assign Reviewers' and activity 'SW-Reviewer Agreed';AER0:14.05 days;"{""AER0"":1213495000,""CHK4"":null,""DRSW4"":null,""DRW3"":1515180000,""DSW3"":74148000,""DSW4"":38377000,""MSC4"":44000,""RJR3"":4730195000,""SW1"":null,""SW12"":null,""SYS1"":null,""SYS11"":null,""SYS2"":null,""SYS5"":1096519000}"
