Name,Metric,Value,Agrupation
,ERROR: computing metric {},,
Average time from 'Original Manuscript Submission Confirmation' to 'Manuscript Export Succeeded',The average of the duration between activity 'Original Manuscript Submission Confirmation' and activity 'Manuscript Export Succeeded',74 days 15:52:58.430233,
Total time from 'SW-Awaiting Checklist Completion' to 'Manuscript Export Succeeded' across all cases,The sum of the duration between activity 'SW-Awaiting Checklist Completion' and activity 'Manuscript Export Succeeded',6417 days 00:21:03,
Average time between 'Manuscript Export Succeeded' and 'Plagiarism Originality Report Completed',The average of the duration between activity 'Manuscript Export Succeeded' and activity 'Plagiarism Originality Report Completed',1 days 12:03:25.602410,
Minimum time taken for 'Manuscript Export Succeeded' across all cases,The minimum of the duration between activity Manuscript Export Succeeded and the end of the case,0 days 03:14:28,
Maximum time taken from 'Manuscript Export Succeeded' to 'SW-Checklist Completed',The maximum of the duration between activity 'Manuscript Export Succeeded' and activity 'SW-Checklist Completed',30 days 06:58:59,
Average time for 'Manuscript Export Succeeded' to occur after 'Original Manuscript Submission Confirmation',The average of the duration between activity 'Original Manuscript Submission Confirmation' and activity 'Manuscript Export Succeeded',74 days 15:52:58.430233,
Total resolution time of 'Manuscript Export Succeeded' in the most frequent process variant,The sum of the duration between activity Manuscript Export Succeeded and the end of the case,9239 days 10:10:57,
Average time between 'Manuscript Export Succeeded' and the next activity in the process,The average of the duration between activity Manuscript Export Succeeded and the end of the case,103 days 19:31:48.505618,
Time variance of 'Manuscript Export Succeeded' across different cases,"ERROR: computing metric {'begin': ""activity == 'Manuscript Export Succeeded'"", 'end': '', 'aggregation': 'variance'}",,
Earliest occurrence of 'Manuscript Export Succeeded' after 'SW-Awaiting Checklist Completion' in a single process instance,The minimum of the duration between activity 'SW-Awaiting Checklist Completion' and activity 'Manuscript Export Succeeded',0 days 00:00:08,
Latest occurrence of 'Manuscript Export Succeeded' before 'SW-Checklist Completed' in a single process instance,The maximum of the duration between activity 'Manuscript Export Succeeded' and activity 'SW-Checklist Completed',30 days 06:58:59,
Average elapsed time between 'Manuscript Export Succeeded' and 'SW-AE Assign Reviewers' in the process variants where both activities occur,The average of the duration between activity 'Manuscript Export Succeeded' and activity 'SW-AE Assign Reviewers',28 days 17:27:04.046512,
Total time from 'Manuscript Export Succeeded' to 'SW-Awaiting EIC Decision' in the longest process variant,The sum of the duration between activity 'Manuscript Export Succeeded' and activity 'SW-Awaiting EIC Decision',3857 days 17:59:36,
Minimum time from 'Manuscript Export Succeeded' to 'SW-EIC Reject & Resubmit' across all cases where both activities occur,"ERROR: computing metric {'begin': ""activity == 'Manuscript Export Succeeded'"", 'end': ""activity == 'SW-EIC Reject & Resubmit'"", 'aggregation': 'minimum'}",,
Average time it takes from 'Manuscript Export Succeeded' to 'First Look Manuscript Submission Confirmation' in the process variant ending with 'Awaiting Assignment to Batch',The average of the duration between activity 'Manuscript Export Succeeded' and activity 'First Look Manuscript Submission Confirmation',178 days 09:23:22.120000,
Duration from 'Manuscript Export Succeeded' to 'Revised Manuscript Submission Confirmation' in the variant with the highest performance score,The sum of the duration between activity 'Manuscript Export Succeeded' and activity 'Revised Manuscript Submission Confirmation',3483 days 17:08:29,
Time from 'Manuscript Export Succeeded' to 'SW-AE Assign Reviewers' in the variant with the most reviewer assignments before an EIC decision,The sum of the duration between activity 'Manuscript Export Succeeded' and activity 'SW-AE Assign Reviewers',1235 days 06:23:54,
